regime,seed,target_fpir,method,split,group,count,fraction,false_accept_count,fpir,threshold
independent_calibration_holdout,12,0.1,fiqa_l,safety,high,10690,0.4996027480487919,1048,0.0980355472404116,-0.4813162308909517
independent_calibration_holdout,12,0.1,fiqa_l,test,low,57757,0.4744447000065716,5365,0.09288917360666239,-0.45406869053840637
independent_calibration_holdout,12,0.1,fiqa_l,test,high,63979,0.5255552999934284,5484,0.08571562543959736,-0.4813162308909517
independent_calibration_holdout,12,0.1,fiqa_l,calibration_holdout,low,9312,0.46362957430918594,666,0.07152061855670103,-0.45406869053840637
independent_calibration_holdout,12,0.1,fiqa_l,calibration_holdout,high,10773,0.5363704256908141,809,0.07509514527058386,-0.4813162308909517
independent_calibration_holdout,13,0.01,global_empirical,fit,all,55712,1.0,631,0.011326105686387134,-0.3520835340023041
independent_calibration_holdout,13,0.01,global_empirical,safety,all,23028,1.0,156,0.006774361646690985,-0.3520835340023041
independent_calibration_holdout,13,0.01,global_empirical,test,all,121736,1.0,1674,0.013751067884602747,-0.3520835340023041
independent_calibration_holdout,13,0.01,global_empirical,calibration_holdout,all,20085,1.0,122,0.006074184714961414,-0.3520835340023041
independent_calibration_holdout,13,0.01,global_safe,fit,all,55712,1.0,557,0.009997846065479609,-0.34751003980636597
independent_calibration_holdout,13,0.01,global_safe,safety,all,23028,1.0,132,0.005732152162584679,-0.34751003980636597
independent_calibration_holdout,13,0.01,global_safe,test,all,121736,1.0,1494,0.012272458434645462,-0.34751003980636597
independent_calibration_holdout,13,0.01,global_safe,calibration_holdout,all,20085,1.0,102,0.005078416728902166,-0.34751003980636597
independent_calibration_holdout,13,0.01,fiqa_s,fit,low,27437,0.4924791786329696,274,0.009986514560629807,-0.33910179138183594
independent_calibration_holdout,13,0.01,fiqa_s,fit,high,28275,0.5075208213670305,280,0.009902740937223696,-0.3577565863479953
independent_calibration_holdout,13,0.01,fiqa_s,safety,low,11414,0.4956574604828904,58,0.005081478885579113,-0.33910179138183594
independent_calibration_holdout,13,0.01,fiqa_s,safety,high,11614,0.5043425395171096,69,0.005941105562252454,-0.3577565863479953
independent_calibration_holdout,13,0.01,fiqa_s,test,low,59330,0.4873661036998094,710,0.011966964436204281,-0.33910179138183594
independent_calibration_holdout,13,0.01,fiqa_s,test,high,62406,0.5126338963001906,740,0.011857834182610646,-0.3577565863479953
independent_calibration_holdout,13,0.01,fiqa_s,calibration_holdout,low,9942,0.4949962658700523,51,0.0051297525648762825,-0.33910179138183594
independent_calibration_holdout,13,0.01,fiqa_s,calibration_holdout,high,10143,0.5050037341299477,60,0.005915409642117717,-0.3577565863479953
independent_calibration_holdout,13,0.01,fiqa_l,fit,low,27973,0.5021000861573808,278,0.009938154649125943,-0.35615202004809743
independent_calibration_holdout,13,0.01,fiqa_l,fit,high,27739,0.49789991384261917,277,0.009985940372760373,-0.3396117091178894
independent_calibration_holdout,13,0.01,fiqa_l,safety,low,10928,0.47455271842973773,84,0.0076866764275256225,-0.35615202004809743
independent_calibration_holdout,13,0.01,fiqa_l,safety,high,12100,0.5254472815702623,49,0.004049586776859504,-0.3396117091178894
independent_calibration_holdout,13,0.01,fiqa_l,test,low,57228,0.47009923112308605,738,0.0128957852799329,-0.35615202004809743
independent_calibration_holdout,13,0.01,fiqa_l,test,high,64508,0.529900768876914,781,0.012107025485211137,-0.3396117091178894
independent_calibration_holdout,13,0.01,fiqa_l,calibration_holdout,low,9212,0.4586507343788897,60,0.006513243595310464,-0.35615202004809743
independent_calibration_holdout,13,0.01,fiqa_l,calibration_holdout,high,10873,0.5413492656211103,46,0.004230663110457096,-0.3396117091178894
independent_calibration_holdout,13,0.05,global_empirical,fit,all,55712,1.0,2999,0.05383041355542791,-0.42205172777175903
independent_calibration_holdout,13,0.05,global_empirical,safety,all,23028,1.0,938,0.040733020670488104,-0.42205172777175903
independent_calibration_holdout,13,0.05,global_empirical,test,all,121736,1.0,6171,0.05069166064270224,-0.42205172777175903
independent_calibration_holdout,13,0.05,global_empirical,calibration_holdout,all,20085,1.0,697,0.0347025143141648,-0.42205172777175903
independent_calibration_holdout,13,0.05,global_safe,fit,all,55712,1.0,2785,0.04998923032739805,-0.41772451996803284
independent_calibration_holdout,13,0.05,global_safe,safety,all,23028,1.0,864,0.03751954142782699,-0.41772451996803284
independent_calibration_holdout,13,0.05,global_safe,test,all,121736,1.0,5760,0.04731550239863311,-0.41772451996803284
independent_calibration_holdout,13,0.05,global_safe,calibration_holdout,all,20085,1.0,636,0.03166542195668409,-0.41772451996803284
independent_calibration_holdout,13,0.05,fiqa_s,fit,low,27437,0.4924791786329696,1371,0.04996901993658199,-0.4062005877494812
independent_calibration_holdout,13,0.05,fiqa_s,fit,high,28275,0.5075208213670305,1410,0.04986737400530504,-0.4359856794234218
independent_calibration_holdout,13,0.05,fiqa_s,safety,low,11414,0.4956574604828904,434,0.038023479936919576,-0.4062005877494812
independent_calibration_holdout,13,0.05,fiqa_s,safety,high,11614,0.5043425395171096,462,0.03977957637334252,-0.4359856794234218
independent_calibration_holdout,13,0.05,fiqa_s,test,low,59330,0.4873661036998094,2946,0.04965447497050396,-0.4062005877494812
independent_calibration_holdout,13,0.05,fiqa_s,test,high,62406,0.5126338963001906,2918,0.0467583245200782,-0.4359856794234218
independent_calibration_holdout,13,0.05,fiqa_s,calibration_holdout,low,9942,0.4949962658700523,317,0.03188493260913297,-0.4062005877494812
independent_calibration_holdout,13,0.05,fiqa_s,calibration_holdout,high,10143,0.5050037341299477,344,0.033915015281474906,-0.4359856794234218
independent_calibration_holdout,13,0.05,fiqa_l,fit,low,27973,0.5021000861573808,1397,0.049941014549744395,-0.4177506781961913
independent_calibration_holdout,13,0.05,fiqa_l,fit,high,27739,0.49789991384261917,1386,0.04996575219005732,-0.41760674118995667
independent_calibration_holdout,13,0.05,fiqa_l,safety,low,10928,0.47455271842973773,485,0.04438140556368961,-0.4177506781961913
independent_calibration_holdout,13,0.05,fiqa_l,safety,high,12100,0.5254472815702623,378,0.031239669421487603,-0.41760674118995667
independent_calibration_holdout,13,0.05,fiqa_l,test,low,57228,0.47009923112308605,2910,0.05084923464038583,-0.4177506781961913
independent_calibration_holdout,13,0.05,fiqa_l,test,high,64508,0.529900768876914,2849,0.044165064798164566,-0.41760674118995667
independent_calibration_holdout,13,0.05,fiqa_l,calibration_holdout,low,9212,0.4586507343788897,303,0.032891880156317846,-0.4177506781961913
independent_calibration_holdout,13,0.05,fiqa_l,calibration_holdout,high,10873,0.5413492656211103,333,0.03062632208222202,-0.41760674118995667
independent_calibration_holdout,13,0.1,global_empirical,fit,all,55712,1.0,5879,0.10552484204480184,-0.4663538336753845
independent_calibration_holdout,13,0.1,global_empirical,safety,all,23028,1.0,1995,0.08663366336633663,-0.4663538336753845
independent_calibration_holdout,13,0.1,global_empirical,test,all,121736,1.0,11118,0.09132877702569495,-0.4663538336753845
independent_calibration_holdout,13,0.1,global_empirical,calibration_holdout,all,20085,1.0,1517,0.07552900174259397,-0.4663538336753845
independent_calibration_holdout,13,0.1,global_safe,fit,all,55712,1.0,5571,0.09999641010913268,-0.46246472001075745
independent_calibration_holdout,13,0.1,global_safe,safety,all,23028,1.0,1885,0.08185686989751607,-0.46246472001075745
independent_calibration_holdout,13,0.1,global_safe,test,all,121736,1.0,10598,0.08705723861470724,-0.46246472001075745
independent_calibration_holdout,13,0.1,global_safe,calibration_holdout,all,20085,1.0,1423,0.07084889220811551,-0.46246472001075745
independent_calibration_holdout,13,0.1,fiqa_s,fit,low,27437,0.4924791786329696,2743,0.09997448700659693,-0.44497790932655334
independent_calibration_holdout,13,0.1,fiqa_s,fit,high,28275,0.5075208213670305,2822,0.09980548187444739,-0.48661269651786393
independent_calibration_holdout,13,0.1,fiqa_s,safety,low,11414,0.4956574604828904,886,0.07762397056246714,-0.44497790932655334
independent_calibration_holdout,13,0.1,fiqa_s,safety,high,11614,0.5043425395171096,988,0.0850697434131221,-0.48661269651786393
independent_calibration_holdout,13,0.1,fiqa_s,test,low,59330,0.4873661036998094,5217,0.08793190628687005,-0.44497790932655334
independent_calibration_holdout,13,0.1,fiqa_s,test,high,62406,0.5126338963001906,5449,0.08731532224465596,-0.48661269651786393
independent_calibration_holdout,13,0.1,fiqa_s,calibration_holdout,low,9942,0.4949962658700523,676,0.067994367330517,-0.44497790932655334
independent_calibration_holdout,13,0.1,fiqa_s,calibration_holdout,high,10143,0.5050037341299477,771,0.07601301390121266,-0.48661269651786393
independent_calibration_holdout,13,0.1,fiqa_l,fit,low,27973,0.5021000861573808,2797,0.0999892753726808,-0.4555489718914032
independent_calibration_holdout,13,0.1,fiqa_l,fit,high,27739,0.49789991384261917,2770,0.09985940372760374,-0.4730985865725994
independent_calibration_holdout,13,0.1,fiqa_l,safety,low,10928,0.47455271842973773,999,0.09141654465592972,-0.4555489718914032
independent_calibration_holdout,13,0.1,fiqa_l,safety,high,12100,0.5254472815702623,900,0.0743801652892562,-0.4730985865725994
independent_calibration_holdout,13,0.1,fiqa_l,test,low,57228,0.47009923112308605,5376,0.09394002935625917,-0.4555489718914032
independent_calibration_holdout,13,0.1,fiqa_l,test,high,64508,0.529900768876914,5182,0.08033112172133688,-0.4730985865725994
independent_calibration_holdout,13,0.1,fiqa_l,calibration_holdout,low,9212,0.4586507343788897,673,0.07305688232739904,-0.4555489718914032
independent_calibration_holdout,13,0.1,fiqa_l,calibration_holdout,high,10873,0.5413492656211103,751,0.06907017382507127,-0.4730985865725994
independent_calibration_holdout,14,0.01,global_empirical,fit,all,56130,1.0,604,0.010760734010333155,-0.3520835340023041
independent_calibration_holdout,14,0.01,global_empirical,safety,all,22610,1.0,183,0.008093763821318,-0.3520835340023041
independent_calibration_holdout,14,0.01,global_empirical,test,all,121736,1.0,1674,0.013751067884602747,-0.3520835340023041
independent_calibration_holdout,14,0.01,global_empirical,calibration_holdout,all,20085,1.0,122,0.006074184714961414,-0.3520835340023041
independent_calibration_holdout,14,0.01,global_safe,fit,all,56130,1.0,561,0.009994655264564403,-0.34921637177467346
independent_calibration_holdout,14,0.01,global_safe,safety,all,22610,1.0,165,0.00729765590446705,-0.34921637177467346
independent_calibration_holdout,14,0.01,global_safe,test,all,121736,1.0,1555,0.012773542748242097,-0.34921637177467346
independent_calibration_holdout,14,0.01,global_safe,calibration_holdout,all,20085,1.0,106,0.005277570326114016,-0.34921637177467346
independent_calibration_holdout,14,0.01,fiqa_s,fit,low,27484,0.4896490290397292,274,0.009969436763207684,-0.3413049280643463
independent_calibration_holdout,14,0.01,fiqa_s,fit,high,28646,0.5103509709602708,284,0.009914124136005027,-0.35877222875934495
independent_calibration_holdout,14,0.01,fiqa_s,safety,low,11581,0.5122069880583813,82,0.007080562991106122,-0.3413049280643463
independent_calibration_holdout,14,0.01,fiqa_s,safety,high,11029,0.4877930119416187,70,0.006346903617735062,-0.35877222875934495
independent_calibration_holdout,14,0.01,fiqa_s,test,low,59669,0.49015081816389566,758,0.012703413832978598,-0.3413049280643463
independent_calibration_holdout,14,0.01,fiqa_s,test,high,62067,0.5098491818361044,752,0.01211593922696441,-0.35877222875934495
independent_calibration_holdout,14,0.01,fiqa_s,calibration_holdout,low,10006,0.4981827234254419,54,0.005396761942834299,-0.3413049280643463
independent_calibration_holdout,14,0.01,fiqa_s,calibration_holdout,high,10079,0.5018172765745581,64,0.006349836293283064,-0.35877222875934495
independent_calibration_holdout,14,0.01,fiqa_l,fit,low,28107,0.5007482629609834,278,0.009890774540150141,-0.3547353528877711
independent_calibration_holdout,14,0.01,fiqa_l,fit,high,28023,0.49925173703901654,280,0.009991792456196696,-0.3451472818851471
independent_calibration_holdout,14,0.01,fiqa_l,safety,low,11399,0.504157452454666,77,0.006754978506886569,-0.3547353528877711
independent_calibration_holdout,14,0.01,fiqa_l,safety,high,11211,0.4958425475453339,89,0.007938631701007939,-0.3451472818851471
independent_calibration_holdout,14,0.01,fiqa_l,test,low,58052,0.4768679766051127,730,0.012574932818852063,-0.3547353528877711
independent_calibration_holdout,14,0.01,fiqa_l,test,high,63684,0.5231320233948873,865,0.013582689529552164,-0.3451472818851471
independent_calibration_holdout,14,0.01,fiqa_l,calibration_holdout,low,9359,0.4659696290764252,60,0.00641094133988674,-0.3547353528877711
independent_calibration_holdout,14,0.01,fiqa_l,calibration_holdout,high,10726,0.5340303709235749,53,0.004941264217788551,-0.3451472818851471
independent_calibration_holdout,14,0.05,global_empirical,fit,all,56130,1.0,2914,0.05191519686442188,-0.42205172777175903
independent_calibration_holdout,14,0.05,global_empirical,safety,all,22610,1.0,1023,0.04524546660769571,-0.42205172777175903
independent_calibration_holdout,14,0.05,global_empirical,test,all,121736,1.0,6171,0.05069166064270224,-0.42205172777175903
independent_calibration_holdout,14,0.05,global_empirical,calibration_holdout,all,20085,1.0,697,0.0347025143141648,-0.42205172777175903
independent_calibration_holdout,14,0.05,global_safe,fit,all,56130,1.0,2806,0.04999109210760734,-0.41973811388015747
independent_calibration_holdout,14,0.05,global_safe,safety,all,22610,1.0,983,0.04347633790358248,-0.41973811388015747
independent_calibration_holdout,14,0.05,global_safe,test,all,121736,1.0,5944,0.04882696983636722,-0.41973811388015747
independent_calibration_holdout,14,0.05,global_safe,calibration_holdout,all,20085,1.0,662,0.03295992033856111,-0.41973811388015747
independent_calibration_holdout,14,0.05,fiqa_s,fit,low,27484,0.4896490290397292,1374,0.049992723038858974,-0.408586323261261
independent_calibration_holdout,14,0.05,fiqa_s,fit,high,28646,0.5103509709602708,1429,0.04988480067025065,-0.43461054094884277
independent_calibration_holdout,14,0.05,fiqa_s,safety,low,11581,0.5122069880583813,517,0.0446420861756325,-0.408586323261261
independent_calibration_holdout,14,0.05,fiqa_s,safety,high,11029,0.4877930119416187,387,0.035089310000906704,-0.43461054094884277
independent_calibration_holdout,14,0.05,fiqa_s,test,low,59669,0.49015081816389566,3082,0.05165161138949873,-0.408586323261261
independent_calibration_holdout,14,0.05,fiqa_s,test,high,62067,0.5098491818361044,2827,0.0455475534503037,-0.43461054094884277
independent_calibration_holdout,14,0.05,fiqa_s,calibration_holdout,low,10006,0.4981827234254419,338,0.033779732160703575,-0.408586323261261
independent_calibration_holdout,14,0.05,fiqa_s,calibration_holdout,high,10079,0.5018172765745581,332,0.032939775771405895,-0.43461054094884277
independent_calibration_holdout,14,0.05,fiqa_l,fit,low,28107,0.5007482629609834,1405,0.0499875475860106,-0.417021244764328
independent_calibration_holdout,14,0.05,fiqa_l,fit,high,28023,0.49925173703901654,1398,0.04988759233486779,-0.4242915674730968
independent_calibration_holdout,14,0.05,fiqa_l,safety,low,11399,0.504157452454666,469,0.04114395999649092,-0.417021244764328
independent_calibration_holdout,14,0.05,fiqa_l,safety,high,11211,0.4958425475453339,490,0.043707073410043706,-0.4242915674730968
independent_calibration_holdout,14,0.05,fiqa_l,test,low,58052,0.4768679766051127,2943,0.050695927788878936,-0.417021244764328
independent_calibration_holdout,14,0.05,fiqa_l,test,high,63684,0.5231320233948873,3024,0.047484454494064444,-0.4242915674730968
independent_calibration_holdout,14,0.05,fiqa_l,calibration_holdout,low,9359,0.4659696290764252,308,0.032909498878085267,-0.417021244764328
independent_calibration_holdout,14,0.05,fiqa_l,calibration_holdout,high,10726,0.5340303709235749,360,0.03356330412082789,-0.4242915674730968
independent_calibration_holdout,14,0.1,global_empirical,fit,all,56130,1.0,5759,0.10260110457865669,-0.4663538336753845
independent_calibration_holdout,14,0.1,global_empirical,safety,all,22610,1.0,2115,0.09354268022998673,-0.4663538336753845
independent_calibration_holdout,14,0.1,global_empirical,test,all,121736,1.0,11118,0.09132877702569495,-0.4663538336753845
independent_calibration_holdout,14,0.1,global_empirical,calibration_holdout,all,20085,1.0,1517,0.07552900174259397,-0.4663538336753845
independent_calibration_holdout,14,0.1,global_safe,fit,all,56130,1.0,5613,0.1,-0.4644742012023926
independent_calibration_holdout,14,0.1,global_safe,safety,all,22610,1.0,2059,0.09106590004422822,-0.4644742012023926
independent_calibration_holdout,14,0.1,global_safe,test,all,121736,1.0,10848,0.08911086285075902,-0.4644742012023926
independent_calibration_holdout,14,0.1,global_safe,calibration_holdout,all,20085,1.0,1471,0.0732387353746577,-0.4644742012023926
independent_calibration_holdout,14,0.1,fiqa_s,fit,low,27484,0.4896490290397292,2748,0.09998544607771795,-0.4489637613296509
independent_calibration_holdout,14,0.1,fiqa_s,fit,high,28646,0.5103509709602708,2861,0.0998743280039098,-0.485742050110116
independent_calibration_holdout,14,0.1,fiqa_s,safety,low,11581,0.5122069880583813,1113,0.09610569035489164,-0.4489637613296509
independent_calibration_holdout,14,0.1,fiqa_s,safety,high,11029,0.4877930119416187,874,0.07924562517000634,-0.485742050110116
independent_calibration_holdout,14,0.1,fiqa_s,test,low,59669,0.49015081816389566,5548,0.0929796041495584,-0.4489637613296509
independent_calibration_holdout,14,0.1,fiqa_s,test,high,62067,0.5098491818361044,5333,0.0859232764593101,-0.485742050110116
independent_calibration_holdout,14,0.1,fiqa_s,calibration_holdout,low,10006,0.4981827234254419,722,0.07215670597641415,-0.4489637613296509
independent_calibration_holdout,14,0.1,fiqa_s,calibration_holdout,high,10079,0.5018172765745581,755,0.07490822502232364,-0.485742050110116
independent_calibration_holdout,14,0.1,fiqa_l,fit,low,28107,0.5007482629609834,2810,0.0999750951720212,-0.45369842648506165
independent_calibration_holdout,14,0.1,fiqa_l,fit,high,28023,0.49925173703901654,2799,0.09988223958890911,-0.4818644352259628
independent_calibration_holdout,14,0.1,fiqa_l,safety,low,11399,0.504157452454666,958,0.08404245986490043,-0.45369842648506165
independent_calibration_holdout,14,0.1,fiqa_l,safety,high,11211,0.4958425475453339,1111,0.0990990990990991,-0.4818644352259628
independent_calibration_holdout,14,0.1,fiqa_l,test,low,58052,0.4768679766051127,5382,0.09270998415213946,-0.45369842648506165
independent_calibration_holdout,14,0.1,fiqa_l,test,high,63684,0.5231320233948873,5449,0.08556309277055461,-0.4818644352259628
independent_calibration_holdout,14,0.1,fiqa_l,calibration_holdout,low,9359,0.4659696290764252,665,0.07105459985041136,-0.45369842648506165
independent_calibration_holdout,14,0.1,fiqa_l,calibration_holdout,high,10726,0.5340303709235749,813,0.07579712847286967,-0.4818644352259628
independent_calibration_holdout,15,0.01,global_empirical,fit,all,54571,1.0,533,0.009767092411720512,-0.3520835340023041
independent_calibration_holdout,15,0.01,global_empirical,safety,all,24169,1.0,254,0.01050933013364227,-0.3520835340023041
independent_calibration_holdout,15,0.01,global_empirical,test,all,121736,1.0,1674,0.013751067884602747,-0.3520835340023041
independent_calibration_holdout,15,0.01,global_empirical,calibration_holdout,all,20085,1.0,122,0.006074184714961414,-0.3520835340023041
independent_calibration_holdout,15,0.01,global_safe,fit,all,54571,1.0,514,0.009418922138131974,-0.35064345598220825
independent_calibration_holdout,15,0.01,global_safe,safety,all,24169,1.0,241,0.009971451032314121,-0.35064345598220825
independent_calibration_holdout,15,0.01,global_safe,test,all,121736,1.0,1610,0.01322534008017349,-0.35064345598220825
independent_calibration_holdout,15,0.01,global_safe,calibration_holdout,all,20085,1.0,111,0.005526512322628827,-0.35064345598220825
independent_calibration_holdout,15,0.01,fiqa_s,fit,low,26855,0.49211119459053343,268,0.00997951964252467,-0.34461867809295654
independent_calibration_holdout,15,0.01,fiqa_s,fit,high,27716,0.5078888054094666,248,0.008947900129888872,-0.3598349988460541
independent_calibration_holdout,15,0.01,fiqa_s,safety,low,12314,0.5094956349042161,122,0.009907422445996426,-0.34461867809295654
independent_calibration_holdout,15,0.01,fiqa_s,safety,high,11855,0.4905043650957839,118,0.009953606073386757,-0.3598349988460541
independent_calibration_holdout,15,0.01,fiqa_s,test,low,59834,0.4915062101596898,835,0.013955276264331316,-0.34461867809295654
independent_calibration_holdout,15,0.01,fiqa_s,test,high,61902,0.5084937898403101,764,0.012342089108590998,-0.3598349988460541
independent_calibration_holdout,15,0.01,fiqa_s,calibration_holdout,low,10037,0.4997261638038337,56,0.005579356381388861,-0.34461867809295654
independent_calibration_holdout,15,0.01,fiqa_s,calibration_holdout,high,10048,0.5002738361961663,66,0.006568471337579618,-0.3598349988460541
independent_calibration_holdout,15,0.01,fiqa_l,fit,low,27463,0.5032526433453666,245,0.008921093835342097,-0.3555958569049835
independent_calibration_holdout,15,0.01,fiqa_l,fit,high,27108,0.49674735665463343,255,0.009406817175741478,-0.3458290100097656
independent_calibration_holdout,15,0.01,fiqa_l,safety,low,12176,0.5037858413670404,121,0.009937582128777924,-0.3555958569049835
independent_calibration_holdout,15,0.01,fiqa_l,safety,high,11993,0.4962141586329596,119,0.009922454765279747,-0.3458290100097656
independent_calibration_holdout,15,0.01,fiqa_l,test,low,58241,0.47842051652756784,753,0.01292903624594358,-0.3555958569049835
independent_calibration_holdout,15,0.01,fiqa_l,test,high,63495,0.5215794834724321,873,0.013749114103472715,-0.3458290100097656
independent_calibration_holdout,15,0.01,fiqa_l,calibration_holdout,low,9394,0.46771222305202886,60,0.006387055567383436,-0.3555958569049835
independent_calibration_holdout,15,0.01,fiqa_l,calibration_holdout,high,10691,0.5322877769479711,54,0.005050977457674679,-0.3458290100097656
independent_calibration_holdout,15,0.05,global_empirical,fit,all,54571,1.0,2701,0.04949515310329662,-0.42205172777175903
independent_calibration_holdout,15,0.05,global_empirical,safety,all,24169,1.0,1236,0.051139889941660806,-0.42205172777175903
independent_calibration_holdout,15,0.05,global_empirical,test,all,121736,1.0,6171,0.05069166064270224,-0.42205172777175903
independent_calibration_holdout,15,0.05,global_empirical,calibration_holdout,all,20085,1.0,697,0.0347025143141648,-0.42205172777175903
independent_calibration_holdout,15,0.05,global_safe,fit,all,54571,1.0,2646,0.04848729178501402,-0.4206235110759735
independent_calibration_holdout,15,0.05,global_safe,safety,all,24169,1.0,1208,0.04998138110803095,-0.4206235110759735
independent_calibration_holdout,15,0.05,global_safe,test,all,121736,1.0,6031,0.049541631070513244,-0.4206235110759735
independent_calibration_holdout,15,0.05,global_safe,calibration_holdout,all,20085,1.0,673,0.0335075927308937,-0.4206235110759735
independent_calibration_holdout,15,0.05,fiqa_s,fit,low,26855,0.49211119459053343,1326,0.049376280022342206,-0.40966400504112244
independent_calibration_holdout,15,0.05,fiqa_s,fit,high,27716,0.5078888054094666,1364,0.049213450714388804,-0.4392232894897461
independent_calibration_holdout,15,0.05,fiqa_s,safety,low,12314,0.5094956349042161,615,0.04994315413350658,-0.40966400504112244
independent_calibration_holdout,15,0.05,fiqa_s,safety,high,11855,0.4905043650957839,592,0.049936735554618306,-0.4392232894897461
independent_calibration_holdout,15,0.05,fiqa_s,test,low,59834,0.4915062101596898,3148,0.05261222716181435,-0.40966400504112244
independent_calibration_holdout,15,0.05,fiqa_s,test,high,61902,0.5084937898403101,3016,0.04872217375852153,-0.4392232894897461
independent_calibration_holdout,15,0.05,fiqa_s,calibration_holdout,low,10037,0.4997261638038337,342,0.0340739264720534,-0.40966400504112244
independent_calibration_holdout,15,0.05,fiqa_s,calibration_holdout,high,10048,0.5002738361961663,359,0.03572850318471338,-0.4392232894897461
independent_calibration_holdout,15,0.05,fiqa_l,fit,low,27463,0.5032526433453666,1373,0.0499945381058151,-0.4180665612220764
independent_calibration_holdout,15,0.05,fiqa_l,fit,high,27108,0.49674735665463343,1188,0.043824701195219126,-0.4208853244781494
independent_calibration_holdout,15,0.05,fiqa_l,safety,low,12176,0.5037858413670404,577,0.04738830486202365,-0.4180665612220764
independent_calibration_holdout,15,0.05,fiqa_l,safety,high,11993,0.4962141586329596,599,0.04994580171766864,-0.4208853244781494
independent_calibration_holdout,15,0.05,fiqa_l,test,low,58241,0.47842051652756784,3014,0.05175048505348466,-0.4180665612220764
independent_calibration_holdout,15,0.05,fiqa_l,test,high,63495,0.5215794834724321,2889,0.045499645641389086,-0.4208853244781494
independent_calibration_holdout,15,0.05,fiqa_l,calibration_holdout,low,9394,0.46771222305202886,317,0.03374494358100916,-0.4180665612220764
independent_calibration_holdout,15,0.05,fiqa_l,calibration_holdout,high,10691,0.5322877769479711,336,0.03142830418108689,-0.4208853244781494
independent_calibration_holdout,15,0.1,global_empirical,fit,all,54571,1.0,5428,0.09946674973887229,-0.4663538336753845
independent_calibration_holdout,15,0.1,global_empirical,safety,all,24169,1.0,2446,0.10120402168066532,-0.4663538336753845
independent_calibration_holdout,15,0.1,global_empirical,test,all,121736,1.0,11118,0.09132877702569495,-0.4663538336753845
independent_calibration_holdout,15,0.1,global_empirical,calibration_holdout,all,20085,1.0,1517,0.07552900174259397,-0.4663538336753845
independent_calibration_holdout,15,0.1,global_safe,fit,all,54571,1.0,5351,0.09805574389327665,-0.4654397964477539
independent_calibration_holdout,15,0.1,global_safe,safety,all,24169,1.0,2416,0.0999627622160619,-0.4654397964477539
independent_calibration_holdout,15,0.1,global_safe,test,all,121736,1.0,10989,0.09026910691989222,-0.4654397964477539
independent_calibration_holdout,15,0.1,global_safe,calibration_holdout,all,20085,1.0,1495,0.0744336569579288,-0.4654397964477539
independent_calibration_holdout,15,0.1,fiqa_s,fit,low,26855,0.49211119459053343,2656,0.09890150809905046,-0.4492988884449005
independent_calibration_holdout,15,0.1,fiqa_s,fit,high,27716,0.5078888054094666,2766,0.09979795064222832,-0.49011204516944035
independent_calibration_holdout,15,0.1,fiqa_s,safety,low,12314,0.5094956349042161,1231,0.09996751664771804,-0.4492988884449005
independent_calibration_holdout,15,0.1,fiqa_s,safety,high,11855,0.4905043650957839,1162,0.09801771404470687,-0.49011204516944035
independent_calibration_holdout,15,0.1,fiqa_s,test,low,59834,0.4915062101596898,5583,0.09330815255540328,-0.4492988884449005
independent_calibration_holdout,15,0.1,fiqa_s,test,high,61902,0.5084937898403101,5565,0.08990016477658234,-0.49011204516944035
independent_calibration_holdout,15,0.1,fiqa_s,calibration_holdout,low,10037,0.4997261638038337,728,0.07253163295805519,-0.4492988884449005
independent_calibration_holdout,15,0.1,fiqa_s,calibration_holdout,high,10048,0.5002738361961663,790,0.07862261146496816,-0.49011204516944035
independent_calibration_holdout,15,0.1,fiqa_l,fit,low,27463,0.5032526433453666,2746,0.0999890762116302,-0.4555512070655823
independent_calibration_holdout,15,0.1,fiqa_l,fit,high,27108,0.49674735665463343,2456,0.09060056072008263,-0.4762609004974365
independent_calibration_holdout,15,0.1,fiqa_l,safety,low,12176,0.5037858413670404,1150,0.09444809461235217,-0.4555512070655823
independent_calibration_holdout,15,0.1,fiqa_l,safety,high,11993,0.4962141586329596,1199,0.09997498540815476,-0.4762609004974365
independent_calibration_holdout,15,0.1,fiqa_l,test,low,58241,0.47842051652756784,5535,0.09503614292337013,-0.4555512070655823
independent_calibration_holdout,15,0.1,fiqa_l,test,high,63495,0.5215794834724321,5138,0.08091975746121742,-0.4762609004974365
independent_calibration_holdout,15,0.1,fiqa_l,calibration_holdout,low,9394,0.46771222305202886,693,0.07377049180327869,-0.4555512070655823
independent_calibration_holdout,15,0.1,fiqa_l,calibration_holdout,high,10691,0.5322877769479711,755,0.07062014778785895,-0.4762609004974365
independent_calibration_holdout,16,0.01,global_empirical,fit,all,52582,1.0,530,0.010079494884180898,-0.3520835340023041
independent_calibration_holdout,16,0.01,global_empirical,safety,all,26158,1.0,257,0.009824910161327319,-0.3520835340023041
independent_calibration_holdout,16,0.01,global_empirical,test,all,121736,1.0,1674,0.013751067884602747,-0.3520835340023041
independent_calibration_holdout,16,0.01,global_empirical,calibration_holdout,all,20085,1.0,122,0.006074184714961414,-0.3520835340023041
independent_calibration_holdout,16,0.01,global_safe,fit,all,52582,1.0,525,0.009984405309801834,-0.35189467668533325
independent_calibration_holdout,16,0.01,global_safe,safety,all,26158,1.0,256,0.009786680938909702,-0.35189467668533325
independent_calibration_holdout,16,0.01,global_safe,test,all,121736,1.0,1663,0.013660708418216469,-0.35189467668533325
