partition_seed,target_fpir,reference_method,candidate_method,metric,reference_successes,candidate_successes,both_successes,total,candidate_minus_reference,paired_bootstrap95_low,paired_bootstrap95_high,resampling_unit,resamples,bootstrap_seed
8972,0.2,fiqa_2bin,continuous_fiqa,tpir_at_rank_k,1489,1685,1232,60423,0.0032437978915313705,0.001297833386265143,0.005226960553850124,mated_identity_cluster,2000,8972
8972,0.2,fiqa_5bin,continuous_fiqa,fpir,22395,22693,19685,121736,0.002447920089373727,0.0012814615232963134,0.003680094631004797,query,2000,8972
8972,0.2,fiqa_5bin,continuous_fiqa,tpir_at_rank_k,1579,1685,1384,60423,0.0017542988597057411,0.0007272555036000539,0.0028179398164281592,mated_identity_cluster,2000,8972
8972,0.2,continuous_fiqa,continuous_fiqa_margin,fpir,22693,22621,22439,121736,-0.0005914437799829139,-0.0009364526516396136,-0.0002710783991588355,query,2000,8972
8972,0.2,continuous_fiqa,continuous_fiqa_margin,tpir_at_rank_k,1685,1655,1645,60423,-0.0004964996772752097,-0.0009097947165884366,-0.0001776354899630842,mated_identity_cluster,2000,8972
8972,0.2,continuous_fiqa,continuous_fiqa_margin_distortion,fpir,22693,24958,17389,121736,0.018605835578629163,0.016732519550502728,0.020503384372741015,query,2000,8972
8972,0.2,continuous_fiqa,continuous_fiqa_margin_distortion,tpir_at_rank_k,1685,1472,1217,60423,-0.0035251477086539894,-0.004943765564612268,-0.002178446433085186,mated_identity_cluster,2000,8972
8972,0.2,continuous_fiqa,continuous_fiqa_runnerup,fpir,22693,25431,7149,121736,0.02249129263323914,0.019475545442597098,0.025687142669382927,query,2000,8972
8972,0.2,continuous_fiqa,continuous_fiqa_runnerup,tpir_at_rank_k,1685,1380,580,60423,-0.005047746718964632,-0.011476604600451383,0.0006527606954077126,mated_identity_cluster,2000,8972
8972,0.2,continuous_fiqa_margin,continuous_fiqa_margin_distortion,fpir,22621,24958,17383,121736,0.01919727935861208,0.017282890845764606,0.02121825096931064,query,2000,8972
8972,0.2,continuous_fiqa_margin,continuous_fiqa_margin_distortion,tpir_at_rank_k,1655,1472,1207,60423,-0.0030286480313787795,-0.004427413537457526,-0.001693920467326356,mated_identity_cluster,2000,8972
8972,0.3,global_safe,fiqa_2bin,fpir,33794,33583,28866,121736,-0.0017332588552277058,-0.003359934612604324,-1.6223631464810214e-05,query,2000,8972
8972,0.3,global_safe,fiqa_2bin,tpir_at_rank_k,2182,2309,1909,60423,0.002101848633798388,0.0009796497124587363,0.003264211153479933,mated_identity_cluster,2000,8972
8972,0.3,global_safe,fiqa_5bin,fpir,33794,33807,27301,121736,0.00010678846027469278,-0.0018238236840375892,0.0021357692054938555,query,2000,8972
8972,0.3,global_safe,fiqa_5bin,tpir_at_rank_k,2182,2415,1784,60423,0.0038561474935041294,0.0016733081373380859,0.006086146727180431,mated_identity_cluster,2000,8972
8972,0.3,global_safe,continuous_fiqa,fpir,33794,34769,27790,121736,0.008009134520601958,0.00616908720509956,0.009890459683248998,query,2000,8972
8972,0.3,global_safe,continuous_fiqa,tpir_at_rank_k,2182,2506,1840,60423,0.0053621965145722655,0.003108547194619568,0.007656143508818208,mated_identity_cluster,2000,8972
8972,0.3,global_safe,continuous_fiqa_margin,fpir,33794,34572,27660,121736,0.006390878622593152,0.00447607938489847,0.008337919760793849,query,2000,8972
8972,0.3,global_safe,continuous_fiqa_margin,tpir_at_rank_k,2182,2467,1822,60423,0.004716746934114493,0.0024582617480200506,0.006932614401610785,mated_identity_cluster,2000,8972
8972,0.3,global_safe,continuous_fiqa_margin_distortion,fpir,33794,37231,25623,121736,0.02823322599723993,0.02592474699349412,0.03059920647959519,query,2000,8972
8972,0.3,global_safe,continuous_fiqa_margin_distortion,tpir_at_rank_k,2182,2200,1609,60423,0.00029789980636512584,-0.001910822057506509,0.002651933969242993,mated_identity_cluster,2000,8972
8972,0.3,global_safe,continuous_fiqa_runnerup,fpir,33794,37504,12854,121736,0.030475783663008477,0.027107634553459947,0.03417251265032529,query,2000,8972
8972,0.3,global_safe,continuous_fiqa_runnerup,tpir_at_rank_k,2182,1594,560,60423,-0.009731393674594111,-0.01780964634825026,-0.0025614042878477003,mated_identity_cluster,2000,8972
8972,0.3,fiqa_2bin,fiqa_5bin,fpir,33583,33807,27604,121736,0.0018400473155023985,8.00913452060232e-06,0.0036308076493395546,query,2000,8972
8972,0.3,fiqa_2bin,fiqa_5bin,tpir_at_rank_k,2309,2415,1837,60423,0.0017542988597057411,-0.00037942825871554276,0.003852319132015638,mated_identity_cluster,2000,8972
8972,0.3,fiqa_2bin,continuous_fiqa,fpir,33583,34769,29003,121736,0.009742393375829664,0.008115922980876652,0.011451214102648353,query,2000,8972
8972,0.3,fiqa_2bin,continuous_fiqa,tpir_at_rank_k,2309,2506,1969,60423,0.0032603478807738777,0.0011717639669057958,0.005412528735043812,mated_identity_cluster,2000,8972
8972,0.3,fiqa_5bin,continuous_fiqa,fpir,33807,34769,30323,121736,0.007902346060327265,0.006431745744890583,0.009413813498061379,query,2000,8972
8972,0.3,fiqa_5bin,continuous_fiqa,tpir_at_rank_k,2415,2506,2141,60423,0.0015060490210681364,0.00036052160097282076,0.00260283041967021,mated_identity_cluster,2000,8972
8972,0.3,continuous_fiqa,continuous_fiqa_margin,fpir,34769,34572,34368,121736,-0.0016182558980088059,-0.0020207662482749555,-0.0012321745416310704,query,2000,8972
8972,0.3,continuous_fiqa,continuous_fiqa_margin,tpir_at_rank_k,2506,2467,2461,60423,-0.0006454495804577728,-0.001081080635987186,-0.00030598733907905116,mated_identity_cluster,2000,8972
8972,0.3,continuous_fiqa,continuous_fiqa_margin_distortion,fpir,34769,37231,27966,121736,0.020224091476637972,0.018104545902608925,0.022343637050667015,query,2000,8972
8972,0.3,continuous_fiqa,continuous_fiqa_margin_distortion,tpir_at_rank_k,2506,2200,1893,60423,-0.00506429670820714,-0.00659841645417387,-0.0035549459667907073,mated_identity_cluster,2000,8972
8972,0.3,continuous_fiqa,continuous_fiqa_runnerup,fpir,34769,37504,13664,121736,0.02246664914240652,0.019090490898337385,0.026089858382072676,query,2000,8972
8972,0.3,continuous_fiqa,continuous_fiqa_runnerup,tpir_at_rank_k,2506,1594,826,60423,-0.015093590189166377,-0.022320476561227078,-0.008281984785030151,mated_identity_cluster,2000,8972
8972,0.3,continuous_fiqa_margin,continuous_fiqa_margin_distortion,fpir,34572,37231,27896,121736,0.021842347374646777,0.019739230794506145,0.023969902083196427,query,2000,8972
8972,0.3,continuous_fiqa_margin,continuous_fiqa_margin_distortion,tpir_at_rank_k,2467,2200,1881,60423,-0.004418847127749367,-0.005940391615235149,-0.0028637821884618434,mated_identity_cluster,2000,8972
