dataset,model_uid,run_id,compression_family,compression_profile,search_mode,threshold_policy,target_fpir,origin_false_accept_count,origin_fpir_denominator,origin_realized_fpir,origin_fpir_wilson95_low,origin_fpir_wilson95_high,compressed_false_accept_count,compressed_fpir_denominator,compressed_realized_fpir,compressed_fpir_wilson95_low,compressed_fpir_wilson95_high,origin_dir_rank1,origin_dir_rank1_wilson95_low,origin_dir_rank1_wilson95_high,compressed_dir_rank1,compressed_dir_rank1_wilson95_low,compressed_dir_rank1_wilson95_high,compressed_minus_origin_fpir,compressed_minus_origin_fpir_paired_bootstrap95_low,compressed_minus_origin_fpir_paired_bootstrap95_high,compressed_minus_origin_dir_rank1,compressed_minus_origin_dir_rank1_paired_bootstrap95_low,compressed_minus_origin_dir_rank1_paired_bootstrap95_high
survface,edgeface-a348c305af33c223b337,20260812-R001-ea495479,pq,pq_512_m16_b8,pq_adc_exhaustive,recalibrated_compressed,0.01,1519,121736,0.0124778208583,0.0118694600615,0.0131169488444,1280,121736,0.0105145560886,0.00995682346535,0.0111031798014,1.65499892425e-05,2.9214854591e-06,9.37484492863e-05,0,0,6.35720604942e-05,-0.00196326476967,-0.00235756062299,-0.00157718341329,-1.65499892425e-05,-4.96499677275e-05,0
survface,edgeface-a348c305af33c223b337,20260812-R001-ea495479,pq,pq_512_m16_b8,pq_reconstruction_cosine,frozen_origin,0.01,1519,121736,0.0124778208583,0.0118694600615,0.0131169488444,6568,121736,0.0539528159296,0.0526977146839,0.0552360669062,1.65499892425e-05,2.9214854591e-06,9.37484492863e-05,0.000496499677275,0.000347820825568,0.000708687462462,0.0414749950713,0.0403740471184,0.0426085956496,0.000479949688033,0.000314449795608,0.0006619995697
survface,edgeface-a348c305af33c223b337,20260812-R001-ea495479,pq,pq_512_m16_b8,pq_reconstruction_cosine,recalibrated_compressed,0.01,1519,121736,0.0124778208583,0.0118694600615,0.0131169488444,1405,121736,0.0115413682066,0.0109565994714,0.01215696323,1.65499892425e-05,2.9214854591e-06,9.37484492863e-05,1.65499892425e-05,2.9214854591e-06,9.37484492863e-05,-0.00093645265164,-0.00142952783072,-0.000402304987843,0,-4.96499677275e-05,4.96499677275e-05
survface,edgeface-a348c305af33c223b337,20260812-R001-ea495479,pq,pq_512_m32_b8,pq_adc_exhaustive,recalibrated_compressed,0.01,1519,121736,0.0124778208583,0.0118694600615,0.0131169488444,1296,121736,0.0106459880397,0.0100847210054,0.011238137869,1.65499892425e-05,2.9214854591e-06,9.37484492863e-05,0,0,6.35720604942e-05,-0.00183183281856,-0.00220969967799,-0.00147018959059,-1.65499892425e-05,-4.96499677275e-05,0
survface,edgeface-a348c305af33c223b337,20260812-R001-ea495479,pq,pq_512_m32_b8,pq_reconstruction_cosine,frozen_origin,0.01,1519,121736,0.0124778208583,0.0118694600615,0.0131169488444,2837,121736,0.0233045278307,0.0224719523939,0.0241671871908,1.65499892425e-05,2.9214854591e-06,9.37484492863e-05,8.27499462125e-05,3.5346332353e-05,0.000193715099397,0.0108267069725,0.0102186288362,0.0114592232372,6.619995697e-05,-1.65499892425e-05,0.000148949903183
survface,edgeface-a348c305af33c223b337,20260812-R001-ea495479,pq,pq_512_m32_b8,pq_reconstruction_cosine,recalibrated_compressed,0.01,1519,121736,0.0124778208583,0.0118694600615,0.0131169488444,1369,121736,0.0112456463166,0.0106685320353,0.011853605549,1.65499892425e-05,2.9214854591e-06,9.37484492863e-05,0,0,6.35720604942e-05,-0.00123217454163,-0.00168397187356,-0.000796600841164,-1.65499892425e-05,-4.96499677275e-05,0
survface,edgeface-a348c305af33c223b337,20260812-R001-ea495479,pq,pq_512_m64_b8,pq_adc_exhaustive,recalibrated_compressed,0.01,1519,121736,0.0124778208583,0.0118694600615,0.0131169488444,1389,121736,0.0114099362555,0.010828556838,0.0120221502558,1.65499892425e-05,2.9214854591e-06,9.37484492863e-05,0,0,6.35720604942e-05,-0.00106788460275,-0.00138824998357,-0.000747519221923,-1.65499892425e-05,-4.96499677275e-05,0
survface,edgeface-a348c305af33c223b337,20260812-R001-ea495479,pq,pq_512_m64_b8,pq_reconstruction_cosine,frozen_origin,0.01,1519,121736,0.0124778208583,0.0118694600615,0.0131169488444,945,121736,0.00776269961228,0.00728498853906,0.00827147544288,1.65499892425e-05,2.9214854591e-06,9.37484492863e-05,0,0,6.35720604942e-05,-0.00471512124597,-0.00516691857791,-0.00429618190182,-1.65499892425e-05,-4.96499677275e-05,0
survface,edgeface-a348c305af33c223b337,20260812-R001-ea495479,pq,pq_512_m64_b8,pq_reconstruction_cosine,recalibrated_compressed,0.01,1519,121736,0.0124778208583,0.0118694600615,0.0131169488444,1373,121736,0.0112785043044,0.0107005344344,0.0118873170517,1.65499892425e-05,2.9214854591e-06,9.37484492863e-05,0,0,6.35720604942e-05,-0.00119931655385,-0.00158539791023,-0.000829458828941,-1.65499892425e-05,-4.96499677275e-05,0
survface,edgeface-a348c305af33c223b337,20260812-R001-ea495479,pq,pq_512_m8_b8,pq_adc_exhaustive,recalibrated_compressed,0.01,1519,121736,0.0124778208583,0.0118694600615,0.0131169488444,1267,121736,0.0104077676283,0.00985292350874,0.0109935095768,1.65499892425e-05,2.9214854591e-06,9.37484492863e-05,3.3099978485e-05,9.07725491843e-06,0.000120690554078,-0.00207005322994,-0.00248899257409,-0.00164269402642,1.65499892425e-05,-3.3099978485e-05,6.619995697e-05
