analysis_scope,dataset_id,model_uid,compression_family,compression_profile,saliency_feature,sensitivity_metric,sample_count,identity_count,event_count,non_event_count,event_rate,spearman_rho,bootstrap_confidence_level,bootstrap_ci_low,bootstrap_ci_high,bootstrap_valid_repeats,bootstrap_rank_strategy,association_algorithm_version,event_support_eligible,association_status
geometry,survface,magface-6931178ad2025e1b3799,pca,pca_256,mouth_attention,cosine_to_origin,182148,124729,,,,-0.1665763182465436,0.95,-0.17223550995733589,-0.16145060848910803,500,weighted_rerank,identity-cluster-weighted-rerank-v1,,continuous_outcome
geometry,survface,magface-6931178ad2025e1b3799,pca,pca_256,left_cheek_attention,angular_error_rad,180850,123634,,,,0.09142807807701464,0.95,0.08652222442393588,0.09674895499737532,500,weighted_rerank,identity-cluster-weighted-rerank-v1,,continuous_outcome
geometry,survface,magface-6931178ad2025e1b3799,pca,pca_256,left_cheek_attention,reconstruction_mse,180850,123634,,,,0.09142563358323227,0.95,0.08651565094622506,0.096749959250713,500,weighted_rerank,identity-cluster-weighted-rerank-v1,,continuous_outcome
geometry,survface,magface-6931178ad2025e1b3799,pca,pca_256,left_cheek_attention,cosine_to_origin,180850,123634,,,,-0.09142807807701464,0.95,-0.09674895499737532,-0.0865222244239359,500,weighted_rerank,identity-cluster-weighted-rerank-v1,,continuous_outcome
geometry,survface,magface-6931178ad2025e1b3799,pca,pca_256,right_cheek_attention,angular_error_rad,180782,123696,,,,0.0757229716753201,0.95,0.0697999629108131,0.08138384076748804,500,weighted_rerank,identity-cluster-weighted-rerank-v1,,continuous_outcome
geometry,survface,magface-6931178ad2025e1b3799,pca,pca_256,right_cheek_attention,reconstruction_mse,180782,123696,,,,0.07572404036319502,0.95,0.06979334148286721,0.08138763292983509,500,weighted_rerank,identity-cluster-weighted-rerank-v1,,continuous_outcome
geometry,survface,magface-6931178ad2025e1b3799,pca,pca_256,right_cheek_attention,cosine_to_origin,180782,123696,,,,-0.0757229716753201,0.95,-0.08138384076748804,-0.0697999629108131,500,weighted_rerank,identity-cluster-weighted-rerank-v1,,continuous_outcome
geometry,survface,magface-6931178ad2025e1b3799,pca,pca_256,jaw_attention,angular_error_rad,182148,124729,,,,0.17439845797063078,0.95,0.16847908581337073,0.1809718144561987,500,weighted_rerank,identity-cluster-weighted-rerank-v1,,continuous_outcome
geometry,survface,magface-6931178ad2025e1b3799,pca,pca_256,jaw_attention,reconstruction_mse,182148,124729,,,,0.17439930103880896,0.95,0.1684783349078779,0.1809726141915922,500,weighted_rerank,identity-cluster-weighted-rerank-v1,,continuous_outcome
geometry,survface,magface-6931178ad2025e1b3799,pca,pca_256,jaw_attention,cosine_to_origin,182148,124729,,,,-0.17439845797063078,0.95,-0.1809718144561987,-0.16847908581337073,500,weighted_rerank,identity-cluster-weighted-rerank-v1,,continuous_outcome
geometry,survface,magface-6931178ad2025e1b3799,pca,pca_256,face_attention,angular_error_rad,182148,124729,,,,0.1915664308985921,0.95,0.18305906521792442,0.2008923788419714,500,weighted_rerank,identity-cluster-weighted-rerank-v1,,continuous_outcome
geometry,survface,magface-6931178ad2025e1b3799,pca,pca_256,face_attention,reconstruction_mse,182148,124729,,,,0.1915603799625338,0.95,0.18305184333635152,0.2008862857622574,500,weighted_rerank,identity-cluster-weighted-rerank-v1,,continuous_outcome
geometry,survface,magface-6931178ad2025e1b3799,pca,pca_256,face_attention,cosine_to_origin,182148,124729,,,,-0.1915664308985921,0.95,-0.2008923788419714,-0.18305906521792442,500,weighted_rerank,identity-cluster-weighted-rerank-v1,,continuous_outcome
geometry,survface,magface-6931178ad2025e1b3799,pca,pca_256,outside_face_attention,angular_error_rad,182148,124729,,,,-0.1915664308985921,0.95,-0.2008923788419714,-0.18305906521792442,500,weighted_rerank,identity-cluster-weighted-rerank-v1,,continuous_outcome
geometry,survface,magface-6931178ad2025e1b3799,pca,pca_256,outside_face_attention,reconstruction_mse,182148,124729,,,,-0.1915603799625338,0.95,-0.2008862857622574,-0.18305184333635152,500,weighted_rerank,identity-cluster-weighted-rerank-v1,,continuous_outcome
geometry,survface,magface-6931178ad2025e1b3799,pca,pca_256,outside_face_attention,cosine_to_origin,182148,124729,,,,0.1915664308985921,0.95,0.18305906521792442,0.2008923788419714,500,weighted_rerank,identity-cluster-weighted-rerank-v1,,continuous_outcome
geometry,survface,magface-6931178ad2025e1b3799,pca,pca_256,saliency_entropy,angular_error_rad,182148,124729,,,,0.15758198706690507,0.95,0.1518693858379892,0.1635852162856686,500,weighted_rerank,identity-cluster-weighted-rerank-v1,,continuous_outcome
geometry,survface,magface-6931178ad2025e1b3799,pca,pca_256,saliency_entropy,reconstruction_mse,182148,124729,,,,0.1575840437974938,0.95,0.15187832370770285,0.16358346537184085,500,weighted_rerank,identity-cluster-weighted-rerank-v1,,continuous_outcome
geometry,survface,magface-6931178ad2025e1b3799,pca,pca_256,saliency_entropy,cosine_to_origin,182148,124729,,,,-0.15758198706690507,0.95,-0.1635852162856686,-0.1518693858379892,500,weighted_rerank,identity-cluster-weighted-rerank-v1,,continuous_outcome
geometry,survface,magface-6931178ad2025e1b3799,pca,pca_256,maximum_region_concentration,angular_error_rad,182148,124729,,,,-0.06492113557332364,0.95,-0.06989057266443094,-0.059181076949442225,500,weighted_rerank,identity-cluster-weighted-rerank-v1,,continuous_outcome
geometry,survface,magface-6931178ad2025e1b3799,pca,pca_256,maximum_region_concentration,reconstruction_mse,182148,124729,,,,-0.06491761451230002,0.95,-0.06988538028607104,-0.059178764897807455,500,weighted_rerank,identity-cluster-weighted-rerank-v1,,continuous_outcome
geometry,survface,magface-6931178ad2025e1b3799,pca,pca_256,maximum_region_concentration,cosine_to_origin,182148,124729,,,,0.06492113557332364,0.95,0.059181076949442225,0.06989057266443094,500,weighted_rerank,identity-cluster-weighted-rerank-v1,,continuous_outcome
geometry,survface,magface-6931178ad2025e1b3799,pca,pca_256,left_right_asymmetry,angular_error_rad,182148,124729,,,,-0.04532611988473467,0.95,-0.051507217580188606,-0.0396686663180498,500,weighted_rerank,identity-cluster-weighted-rerank-v1,,continuous_outcome
geometry,survface,magface-6931178ad2025e1b3799,pca,pca_256,left_right_asymmetry,reconstruction_mse,182148,124729,,,,-0.045328810980902114,0.95,-0.05150686436950492,-0.039669607194148776,500,weighted_rerank,identity-cluster-weighted-rerank-v1,,continuous_outcome
geometry,survface,magface-6931178ad2025e1b3799,pca,pca_256,left_right_asymmetry,cosine_to_origin,182148,124729,,,,0.04532611988473467,0.95,0.039668666318049384,0.051507217580188606,500,weighted_rerank,identity-cluster-weighted-rerank-v1,,continuous_outcome
