dataset_id,model_uid,compression_family,compression_profile,saliency_feature,sensitivity_metric,sample_count,identity_count,spearman_rho,bootstrap_confidence_level,bootstrap_ci_low,bootstrap_ci_high,bootstrap_valid_repeats
lfw,arcface-7972a704552df378345f,pq,pq_512_m16_b8,left_cheek_attention,agreement_with_origin,0,0,,0.95,,,0
lfw,arcface-7972a704552df378345f,pq,pq_512_m16_b8,left_cheek_attention,threshold_crossing,0,0,,0.95,,,0
lfw,arcface-7972a704552df378345f,pq,pq_512_m16_b8,right_cheek_attention,angular_error_rad,0,0,,0.95,,,0
lfw,arcface-7972a704552df378345f,pq,pq_512_m16_b8,right_cheek_attention,reconstruction_mse,0,0,,0.95,,,0
lfw,arcface-7972a704552df378345f,pq,pq_512_m16_b8,right_cheek_attention,top1_score_drift,0,0,,0.95,,,0
lfw,arcface-7972a704552df378345f,pq,pq_512_m16_b8,right_cheek_attention,agreement_with_origin,0,0,,0.95,,,0
lfw,arcface-7972a704552df378345f,pq,pq_512_m16_b8,right_cheek_attention,threshold_crossing,0,0,,0.95,,,0
lfw,arcface-7972a704552df378345f,pq,pq_512_m16_b8,jaw_attention,angular_error_rad,0,0,,0.95,,,0
lfw,arcface-7972a704552df378345f,pq,pq_512_m16_b8,jaw_attention,reconstruction_mse,0,0,,0.95,,,0
lfw,arcface-7972a704552df378345f,pq,pq_512_m16_b8,jaw_attention,top1_score_drift,0,0,,0.95,,,0
lfw,arcface-7972a704552df378345f,pq,pq_512_m16_b8,jaw_attention,agreement_with_origin,0,0,,0.95,,,0
lfw,arcface-7972a704552df378345f,pq,pq_512_m16_b8,jaw_attention,threshold_crossing,0,0,,0.95,,,0
lfw,arcface-7972a704552df378345f,pq,pq_512_m16_b8,outside_face_attention,angular_error_rad,0,0,,0.95,,,0
lfw,arcface-7972a704552df378345f,pq,pq_512_m16_b8,outside_face_attention,reconstruction_mse,0,0,,0.95,,,0
lfw,arcface-7972a704552df378345f,pq,pq_512_m16_b8,outside_face_attention,top1_score_drift,0,0,,0.95,,,0
lfw,arcface-7972a704552df378345f,pq,pq_512_m16_b8,outside_face_attention,agreement_with_origin,0,0,,0.95,,,0
lfw,arcface-7972a704552df378345f,pq,pq_512_m16_b8,outside_face_attention,threshold_crossing,0,0,,0.95,,,0
lfw,arcface-7972a704552df378345f,pq,pq_512_m16_b8,saliency_entropy,angular_error_rad,10453,1674,0.009412035362486524,0.95,-0.06084724083900155,0.08491685279045585,500
lfw,arcface-7972a704552df378345f,pq,pq_512_m16_b8,saliency_entropy,reconstruction_mse,10453,1674,0.011519569703371809,0.95,-0.06015076577125236,0.07980029830859518,500
lfw,arcface-7972a704552df378345f,pq,pq_512_m16_b8,saliency_entropy,top1_score_drift,2662,314,-0.0968811878638495,0.95,-0.18039666084674671,0.009937055792035,500
lfw,arcface-7972a704552df378345f,pq,pq_512_m16_b8,saliency_entropy,agreement_with_origin,2662,314,0.10277564905644544,0.95,-0.004472970009173851,0.19510296807920904,500
lfw,arcface-7972a704552df378345f,pq,pq_512_m16_b8,saliency_entropy,threshold_crossing,2662,314,0.07601966276992683,0.95,0.016519122133697176,0.12281665673868229,500
lfw,arcface-7972a704552df378345f,pq,pq_512_m16_b8,maximum_region_concentration,angular_error_rad,10453,1674,-0.029283819284930318,0.95,-0.07973585805772099,0.02126434260540646,500
lfw,arcface-7972a704552df378345f,pq,pq_512_m16_b8,maximum_region_concentration,reconstruction_mse,10453,1674,-0.02999374567547036,0.95,-0.08178127603795793,0.021132134028139914,500
lfw,arcface-7972a704552df378345f,pq,pq_512_m16_b8,maximum_region_concentration,top1_score_drift,2662,314,0.05206560545153975,0.95,-0.029439124588305384,0.12023254370036897,500
lfw,arcface-7972a704552df378345f,pq,pq_512_m16_b8,maximum_region_concentration,agreement_with_origin,2662,314,-0.038569592898281484,0.95,-0.1031935698504739,0.04929184816192265,500
lfw,arcface-7972a704552df378345f,pq,pq_512_m16_b8,maximum_region_concentration,threshold_crossing,2662,314,-0.03164688930726281,0.95,-0.07762949902922557,0.017073264307562386,500
lfw,arcface-7972a704552df378345f,pq,pq_512_m16_b8,left_right_asymmetry,angular_error_rad,10453,1674,-0.008196426318408315,0.95,-0.07893623172584883,0.05441394809315881,500
lfw,arcface-7972a704552df378345f,pq,pq_512_m16_b8,left_right_asymmetry,reconstruction_mse,10453,1674,-0.01036558244871885,0.95,-0.08876293003747714,0.04620091583440265,500
lfw,arcface-7972a704552df378345f,pq,pq_512_m16_b8,left_right_asymmetry,top1_score_drift,2662,314,0.09660717841537733,0.95,8.354448265259835e-05,0.17580662754643941,500
lfw,arcface-7972a704552df378345f,pq,pq_512_m16_b8,left_right_asymmetry,agreement_with_origin,2662,314,-0.11905821785215422,0.95,-0.2035312908277991,-0.031030319039565234,500
lfw,arcface-7972a704552df378345f,pq,pq_512_m16_b8,left_right_asymmetry,threshold_crossing,2662,314,-0.06574891802665689,0.95,-0.11879965368122021,-0.0008394489856124467,500
lfw,arcface-7972a704552df378345f,pq,pq_512_m16_b8,saliency_center_x,angular_error_rad,10453,1674,0.03553991226385193,0.95,-0.008026154366321312,0.08148485719628872,500
lfw,arcface-7972a704552df378345f,pq,pq_512_m16_b8,saliency_center_x,reconstruction_mse,10453,1674,0.036091118737368116,0.95,-0.0016298684094770875,0.07177566388077768,500
lfw,arcface-7972a704552df378345f,pq,pq_512_m16_b8,saliency_center_x,top1_score_drift,2662,314,0.025473348079936908,0.95,-0.05100936222138358,0.10308496638598447,500
lfw,arcface-7972a704552df378345f,pq,pq_512_m16_b8,saliency_center_x,agreement_with_origin,2662,314,-0.022157706210220566,0.95,-0.1062202748193582,0.0579205620401599,500
lfw,arcface-7972a704552df378345f,pq,pq_512_m16_b8,saliency_center_x,threshold_crossing,2662,314,-0.0209072556011907,0.95,-0.08044780373791545,0.03999879700433702,500
lfw,arcface-7972a704552df378345f,pq,pq_512_m16_b8,saliency_center_y,angular_error_rad,10453,1674,0.011855104582435948,0.95,-0.05508857586886655,0.083049369897964,500
lfw,arcface-7972a704552df378345f,pq,pq_512_m16_b8,saliency_center_y,reconstruction_mse,10453,1674,0.010899149201269297,0.95,-0.06611168223799964,0.07789801628797134,500
lfw,arcface-7972a704552df378345f,pq,pq_512_m16_b8,saliency_center_y,top1_score_drift,2662,314,0.060903293985627285,0.95,-0.026984878268063308,0.1503240352910896,500
lfw,arcface-7972a704552df378345f,pq,pq_512_m16_b8,saliency_center_y,agreement_with_origin,2662,314,-0.056169418736349445,0.95,-0.13526679973203262,0.027259736885424313,500
lfw,arcface-7972a704552df378345f,pq,pq_512_m16_b8,saliency_center_y,threshold_crossing,2662,314,-0.037691111934233454,0.95,-0.10606981580902702,0.023898785989023195,500
lfw,arcface-7972a704552df378345f,pq,pq_512_m16_b8,saliency_spread,angular_error_rad,10453,1674,0.004152198733922409,0.95,-0.043175373993841595,0.052874096520685344,500
lfw,arcface-7972a704552df378345f,pq,pq_512_m16_b8,saliency_spread,reconstruction_mse,10453,1674,0.004025350538179764,0.95,-0.04187296218622983,0.05445014164379127,500
lfw,arcface-7972a704552df378345f,pq,pq_512_m16_b8,saliency_spread,top1_score_drift,2662,314,0.007564269303733138,0.95,-0.058485352219775764,0.07046771743792046,500
lfw,arcface-7972a704552df378345f,pq,pq_512_m16_b8,saliency_spread,agreement_with_origin,2662,314,-0.022852672832886903,0.95,-0.08743306072680977,0.048030533766096485,500
lfw,arcface-7972a704552df378345f,pq,pq_512_m16_b8,saliency_spread,threshold_crossing,2662,314,0.0013460096013391998,0.95,-0.03915589373517994,0.04451859227630432,500
lfw,arcface-7972a704552df378345f,pq,pq_512_m32_b8,quadrant_top_left,angular_error_rad,10453,1674,0.005799114834810405,0.95,-0.049713356590211,0.057140054402345375,500
lfw,arcface-7972a704552df378345f,pq,pq_512_m32_b8,quadrant_top_left,reconstruction_mse,10453,1674,0.006930518184798111,0.95,-0.048929571816760775,0.05951648505988735,500
lfw,arcface-7972a704552df378345f,pq,pq_512_m32_b8,quadrant_top_left,top1_score_drift,2662,314,-0.06512964317700164,0.95,-0.1340237771626674,0.017057245528824462,500
lfw,arcface-7972a704552df378345f,pq,pq_512_m32_b8,quadrant_top_left,agreement_with_origin,2662,314,0.04220231417025528,0.95,-0.037486951445632674,0.09179326736944658,500
lfw,arcface-7972a704552df378345f,pq,pq_512_m32_b8,quadrant_top_left,threshold_crossing,2662,314,0.0476460830387095,0.95,0.009633923236362044,0.0868039142682684,500
lfw,arcface-7972a704552df378345f,pq,pq_512_m32_b8,quadrant_top_right,angular_error_rad,10453,1674,-0.009157385074415308,0.95,-0.05884853786566858,0.04668035548641273,500
lfw,arcface-7972a704552df378345f,pq,pq_512_m32_b8,quadrant_top_right,reconstruction_mse,10453,1674,-0.009382569573758758,0.95,-0.05475345579310529,0.04567496824137008,500
lfw,arcface-7972a704552df378345f,pq,pq_512_m32_b8,quadrant_top_right,top1_score_drift,2662,314,-0.021648434734336572,0.95,-0.12508846036635637,0.07914175624617484,500
lfw,arcface-7972a704552df378345f,pq,pq_512_m32_b8,quadrant_top_right,agreement_with_origin,2662,314,0.025946115064927534,0.95,-0.057810615085481,0.10700713911709862,500
lfw,arcface-7972a704552df378345f,pq,pq_512_m32_b8,quadrant_top_right,threshold_crossing,2662,314,-0.03341497488237286,0.95,-0.0989301136633751,0.030179045795911415,500
lfw,arcface-7972a704552df378345f,pq,pq_512_m32_b8,quadrant_bottom_left,angular_error_rad,10453,1674,-0.01816216130920897,0.95,-0.0654180081605745,0.03097369365488839,500
lfw,arcface-7972a704552df378345f,pq,pq_512_m32_b8,quadrant_bottom_left,reconstruction_mse,10453,1674,-0.01882279204622122,0.95,-0.06978669205720908,0.028955339633716007,500
lfw,arcface-7972a704552df378345f,pq,pq_512_m32_b8,quadrant_bottom_left,top1_score_drift,2662,314,0.03623799412183446,0.95,-0.05508124788099957,0.13003439337253608,500
lfw,arcface-7972a704552df378345f,pq,pq_512_m32_b8,quadrant_bottom_left,agreement_with_origin,2662,314,-0.017780179876607995,0.95,-0.10076865538468271,0.06117122956559161,500
lfw,arcface-7972a704552df378345f,pq,pq_512_m32_b8,quadrant_bottom_left,threshold_crossing,2662,314,0.01413344872948324,0.95,-0.04043059356106673,0.06636225564409104,500
lfw,arcface-7972a704552df378345f,pq,pq_512_m32_b8,quadrant_bottom_right,angular_error_rad,10453,1674,0.044475762220150684,0.95,-0.009261063513424836,0.09439436519781123,500
lfw,arcface-7972a704552df378345f,pq,pq_512_m32_b8,quadrant_bottom_right,reconstruction_mse,10453,1674,0.04372792140716709,0.95,-0.008814054315222591,0.09832473267054809,500
lfw,arcface-7972a704552df378345f,pq,pq_512_m32_b8,quadrant_bottom_right,top1_score_drift,2662,314,0.0038015451919328836,0.95,-0.05417708197201906,0.059791146647816276,500
lfw,arcface-7972a704552df378345f,pq,pq_512_m32_b8,quadrant_bottom_right,agreement_with_origin,2662,314,0.0023153932011320344,0.95,-0.0582776097818962,0.06736840126945562,500
lfw,arcface-7972a704552df378345f,pq,pq_512_m32_b8,quadrant_bottom_right,threshold_crossing,2662,314,0.0005203932490199438,0.95,-0.030665993884336207,0.038034393096757324,500
lfw,arcface-7972a704552df378345f,pq,pq_512_m32_b8,left_eye_attention,angular_error_rad,0,0,,0.95,,,0
lfw,arcface-7972a704552df378345f,pq,pq_512_m32_b8,left_eye_attention,reconstruction_mse,0,0,,0.95,,,0
lfw,arcface-7972a704552df378345f,pq,pq_512_m32_b8,left_eye_attention,top1_score_drift,0,0,,0.95,,,0
lfw,arcface-7972a704552df378345f,pq,pq_512_m32_b8,left_eye_attention,agreement_with_origin,0,0,,0.95,,,0
lfw,arcface-7972a704552df378345f,pq,pq_512_m32_b8,left_eye_attention,threshold_crossing,0,0,,0.95,,,0
lfw,arcface-7972a704552df378345f,pq,pq_512_m32_b8,right_eye_attention,angular_error_rad,0,0,,0.95,,,0
lfw,arcface-7972a704552df378345f,pq,pq_512_m32_b8,right_eye_attention,reconstruction_mse,0,0,,0.95,,,0
lfw,arcface-7972a704552df378345f,pq,pq_512_m32_b8,right_eye_attention,top1_score_drift,0,0,,0.95,,,0
lfw,arcface-7972a704552df378345f,pq,pq_512_m32_b8,right_eye_attention,agreement_with_origin,0,0,,0.95,,,0
lfw,arcface-7972a704552df378345f,pq,pq_512_m32_b8,right_eye_attention,threshold_crossing,0,0,,0.95,,,0
lfw,arcface-7972a704552df378345f,pq,pq_512_m32_b8,nose_attention,angular_error_rad,0,0,,0.95,,,0
lfw,arcface-7972a704552df378345f,pq,pq_512_m32_b8,nose_attention,reconstruction_mse,0,0,,0.95,,,0
lfw,arcface-7972a704552df378345f,pq,pq_512_m32_b8,nose_attention,top1_score_drift,0,0,,0.95,,,0
lfw,arcface-7972a704552df378345f,pq,pq_512_m32_b8,nose_attention,agreement_with_origin,0,0,,0.95,,,0
lfw,arcface-7972a704552df378345f,pq,pq_512_m32_b8,nose_attention,threshold_crossing,0,0,,0.95,,,0
lfw,arcface-7972a704552df378345f,pq,pq_512_m32_b8,mouth_attention,angular_error_rad,0,0,,0.95,,,0
lfw,arcface-7972a704552df378345f,pq,pq_512_m32_b8,mouth_attention,reconstruction_mse,0,0,,0.95,,,0
lfw,arcface-7972a704552df378345f,pq,pq_512_m32_b8,mouth_attention,top1_score_drift,0,0,,0.95,,,0
lfw,arcface-7972a704552df378345f,pq,pq_512_m32_b8,mouth_attention,agreement_with_origin,0,0,,0.95,,,0
lfw,arcface-7972a704552df378345f,pq,pq_512_m32_b8,mouth_attention,threshold_crossing,0,0,,0.95,,,0
lfw,arcface-7972a704552df378345f,pq,pq_512_m32_b8,left_cheek_attention,angular_error_rad,0,0,,0.95,,,0
lfw,arcface-7972a704552df378345f,pq,pq_512_m32_b8,left_cheek_attention,reconstruction_mse,0,0,,0.95,,,0
lfw,arcface-7972a704552df378345f,pq,pq_512_m32_b8,left_cheek_attention,top1_score_drift,0,0,,0.95,,,0
lfw,arcface-7972a704552df378345f,pq,pq_512_m32_b8,left_cheek_attention,agreement_with_origin,0,0,,0.95,,,0
lfw,arcface-7972a704552df378345f,pq,pq_512_m32_b8,left_cheek_attention,threshold_crossing,0,0,,0.95,,,0
lfw,arcface-7972a704552df378345f,pq,pq_512_m32_b8,right_cheek_attention,angular_error_rad,0,0,,0.95,,,0
lfw,arcface-7972a704552df378345f,pq,pq_512_m32_b8,right_cheek_attention,reconstruction_mse,0,0,,0.95,,,0
lfw,arcface-7972a704552df378345f,pq,pq_512_m32_b8,right_cheek_attention,top1_score_drift,0,0,,0.95,,,0
lfw,arcface-7972a704552df378345f,pq,pq_512_m32_b8,right_cheek_attention,agreement_with_origin,0,0,,0.95,,,0
lfw,arcface-7972a704552df378345f,pq,pq_512_m32_b8,right_cheek_attention,threshold_crossing,0,0,,0.95,,,0
lfw,arcface-7972a704552df378345f,pq,pq_512_m32_b8,jaw_attention,angular_error_rad,0,0,,0.95,,,0
lfw,arcface-7972a704552df378345f,pq,pq_512_m32_b8,jaw_attention,reconstruction_mse,0,0,,0.95,,,0
lfw,arcface-7972a704552df378345f,pq,pq_512_m32_b8,jaw_attention,top1_score_drift,0,0,,0.95,,,0
lfw,arcface-7972a704552df378345f,pq,pq_512_m32_b8,jaw_attention,agreement_with_origin,0,0,,0.95,,,0
lfw,arcface-7972a704552df378345f,pq,pq_512_m32_b8,jaw_attention,threshold_crossing,0,0,,0.95,,,0
lfw,arcface-7972a704552df378345f,pq,pq_512_m32_b8,outside_face_attention,angular_error_rad,0,0,,0.95,,,0
lfw,arcface-7972a704552df378345f,pq,pq_512_m32_b8,outside_face_attention,reconstruction_mse,0,0,,0.95,,,0
lfw,arcface-7972a704552df378345f,pq,pq_512_m32_b8,outside_face_attention,top1_score_drift,0,0,,0.95,,,0
lfw,arcface-7972a704552df378345f,pq,pq_512_m32_b8,outside_face_attention,agreement_with_origin,0,0,,0.95,,,0
lfw,arcface-7972a704552df378345f,pq,pq_512_m32_b8,outside_face_attention,threshold_crossing,0,0,,0.95,,,0
lfw,arcface-7972a704552df378345f,pq,pq_512_m32_b8,saliency_entropy,angular_error_rad,10453,1674,0.0007350273077007912,0.95,-0.07359021687648078,0.0784766942088849,500
lfw,arcface-7972a704552df378345f,pq,pq_512_m32_b8,saliency_entropy,reconstruction_mse,10453,1674,0.0009906331415071021,0.95,-0.06797010165419266,0.08072391348232635,500
lfw,arcface-7972a704552df378345f,pq,pq_512_m32_b8,saliency_entropy,top1_score_drift,2662,314,-0.10134166623934589,0.95,-0.18641540175561241,-0.000555312651902908,500
lfw,arcface-7972a704552df378345f,pq,pq_512_m32_b8,saliency_entropy,agreement_with_origin,2662,314,0.0998410255436216,0.95,0.005190459619662805,0.17942598239676383,500
lfw,arcface-7972a704552df378345f,pq,pq_512_m32_b8,saliency_entropy,threshold_crossing,2662,314,0.03948687088508566,0.95,-0.012161387321819704,0.0910551772317713,500
lfw,arcface-7972a704552df378345f,pq,pq_512_m32_b8,maximum_region_concentration,angular_error_rad,10453,1674,-0.02277633523736959,0.95,-0.06958501267119525,0.02481492370328277,500
lfw,arcface-7972a704552df378345f,pq,pq_512_m32_b8,maximum_region_concentration,reconstruction_mse,10453,1674,-0.02206508554141389,0.95,-0.08196593287431198,0.024606031643186373,500
lfw,arcface-7972a704552df378345f,pq,pq_512_m32_b8,maximum_region_concentration,top1_score_drift,2662,314,0.0660401588252712,0.95,-0.013640994838507274,0.13712720125940944,500
lfw,arcface-7972a704552df378345f,pq,pq_512_m32_b8,maximum_region_concentration,agreement_with_origin,2662,314,-0.08328562645350063,0.95,-0.15438643693592022,-0.013346129616087821,500
lfw,arcface-7972a704552df378345f,pq,pq_512_m32_b8,maximum_region_concentration,threshold_crossing,2662,314,-0.039690213841234785,0.95,-0.0763740598041245,0.001392915310944737,500
lfw,arcface-7972a704552df378345f,pq,pq_512_m32_b8,left_right_asymmetry,angular_error_rad,10453,1674,0.006275588013354969,0.95,-0.0609924828812439,0.07010998264120992,500
lfw,arcface-7972a704552df378345f,pq,pq_512_m32_b8,left_right_asymmetry,reconstruction_mse,10453,1674,0.00552557482187502,0.95,-0.06903524291550756,0.06647398737342937,500
lfw,arcface-7972a704552df378345f,pq,pq_512_m32_b8,left_right_asymmetry,top1_score_drift,2662,314,0.09690170253466845,0.95,0.017375436882410524,0.16034870350707373,500
lfw,arcface-7972a704552df378345f,pq,pq_512_m32_b8,left_right_asymmetry,agreement_with_origin,2662,314,-0.08521276569286883,0.95,-0.16060050823505595,0.010763343999133776,500
lfw,arcface-7972a704552df378345f,pq,pq_512_m32_b8,left_right_asymmetry,threshold_crossing,2662,314,-0.031355860241467005,0.95,-0.07111182498851604,0.0073906015197302164,500
lfw,arcface-7972a704552df378345f,pq,pq_512_m32_b8,saliency_center_x,angular_error_rad,10453,1674,0.034637342001208514,0.95,-0.007109246404153263,0.07386495822579967,500
lfw,arcface-7972a704552df378345f,pq,pq_512_m32_b8,saliency_center_x,reconstruction_mse,10453,1674,0.033704048171356873,0.95,-0.006634812373730491,0.07194656883024238,500
lfw,arcface-7972a704552df378345f,pq,pq_512_m32_b8,saliency_center_x,top1_score_drift,2662,314,-0.01604256096845155,0.95,-0.10122722504003859,0.07111554856736169,500
lfw,arcface-7972a704552df378345f,pq,pq_512_m32_b8,saliency_center_x,agreement_with_origin,2662,314,0.016228858845628767,0.95,-0.05457019904545358,0.08906383097307546,500
lfw,arcface-7972a704552df378345f,pq,pq_512_m32_b8,saliency_center_x,threshold_crossing,2662,314,-0.041087640738331266,0.95,-0.09944267020733634,0.023820096693966945,500
lfw,arcface-7972a704552df378345f,pq,pq_512_m32_b8,saliency_center_y,angular_error_rad,10453,1674,0.003944941580580062,0.95,-0.06637817014460255,0.06880323672217172,500
lfw,arcface-7972a704552df378345f,pq,pq_512_m32_b8,saliency_center_y,reconstruction_mse,10453,1674,0.003003475514711489,0.95,-0.06501652675649545,0.08284667640947267,500
lfw,arcface-7972a704552df378345f,pq,pq_512_m32_b8,saliency_center_y,top1_score_drift,2662,314,0.04961221776803832,0.95,-0.043229612469353,0.1309426401373071,500
lfw,arcface-7972a704552df378345f,pq,pq_512_m32_b8,saliency_center_y,agreement_with_origin,2662,314,-0.03361929632595675,0.95,-0.10077904926674916,0.042932586063452176,500
lfw,arcface-7972a704552df378345f,pq,pq_512_m32_b8,saliency_center_y,threshold_crossing,2662,314,-0.0020125965275402564,0.95,-0.049503046364014626,0.04587270010765096,500
lfw,arcface-7972a704552df378345f,pq,pq_512_m32_b8,saliency_spread,angular_error_rad,10453,1674,0.0033363662382294873,0.95,-0.04678465522949299,0.05869283900487363,500
lfw,arcface-7972a704552df378345f,pq,pq_512_m32_b8,saliency_spread,reconstruction_mse,10453,1674,0.0032272284958846614,0.95,-0.04668247943324103,0.053234319797970005,500
lfw,arcface-7972a704552df378345f,pq,pq_512_m32_b8,saliency_spread,top1_score_drift,2662,314,-0.008760958188989941,0.95,-0.07361750068437097,0.05849472831907856,500
lfw,arcface-7972a704552df378345f,pq,pq_512_m32_b8,saliency_spread,agreement_with_origin,2662,314,0.004020548975981002,0.95,-0.060219386884094964,0.0597340647090347,500
lfw,arcface-7972a704552df378345f,pq,pq_512_m32_b8,saliency_spread,threshold_crossing,2662,314,0.03491028120666064,0.95,-0.002637805906241963,0.07903689727945237,500
lfw,arcface-7972a704552df378345f,pq,pq_512_m64_b8,quadrant_top_left,angular_error_rad,10453,1674,0.010149920479397546,0.95,-0.055717400348067145,0.06622108242271812,500
lfw,arcface-7972a704552df378345f,pq,pq_512_m64_b8,quadrant_top_left,reconstruction_mse,10453,1674,0.009741679264304326,0.95,-0.04538404734417887,0.06375565381795398,500
lfw,arcface-7972a704552df378345f,pq,pq_512_m64_b8,quadrant_top_left,top1_score_drift,2662,314,-0.07495239358852573,0.95,-0.14200146045348216,-0.0005955900162734446,500
lfw,arcface-7972a704552df378345f,pq,pq_512_m64_b8,quadrant_top_left,agreement_with_origin,2662,314,0.05708301044340297,0.95,-0.009516079925993166,0.120610605052421,500
lfw,arcface-7972a704552df378345f,pq,pq_512_m64_b8,quadrant_top_left,threshold_crossing,2662,314,0.009325330102516682,0.95,-0.025893732534615112,0.048035342926211436,500
lfw,arcface-7972a704552df378345f,pq,pq_512_m64_b8,quadrant_top_right,angular_error_rad,10453,1674,-0.013697923472778841,0.95,-0.0682364324472318,0.044970308940560005,500
lfw,arcface-7972a704552df378345f,pq,pq_512_m64_b8,quadrant_top_right,reconstruction_mse,10453,1674,-0.013974022103390422,0.95,-0.06780363200989059,0.03868281403174609,500
lfw,arcface-7972a704552df378345f,pq,pq_512_m64_b8,quadrant_top_right,top1_score_drift,2662,314,-0.017890385247058656,0.95,-0.10579557942532769,0.07145715330708817,500
lfw,arcface-7972a704552df378345f,pq,pq_512_m64_b8,quadrant_top_right,agreement_with_origin,2662,314,0.046617486803509925,0.95,-0.024849625298404506,0.11910782852529053,500
lfw,arcface-7972a704552df378345f,pq,pq_512_m64_b8,quadrant_top_right,threshold_crossing,2662,314,-0.03711791558805661,0.95,-0.06354698200552834,0.001069160886759232,500
lfw,arcface-7972a704552df378345f,pq,pq_512_m64_b8,quadrant_bottom_left,angular_error_rad,10453,1674,-0.014732732455902653,0.95,-0.06528923209404378,0.032991685734562896,500
lfw,arcface-7972a704552df378345f,pq,pq_512_m64_b8,quadrant_bottom_left,reconstruction_mse,10453,1674,-0.01471247635659531,0.95,-0.06334756725254546,0.03600378445476429,500
lfw,arcface-7972a704552df378345f,pq,pq_512_m64_b8,quadrant_bottom_left,top1_score_drift,2662,314,0.011259818011457588,0.95,-0.07463214394907486,0.09938646798559653,500
lfw,arcface-7972a704552df378345f,pq,pq_512_m64_b8,quadrant_bottom_left,agreement_with_origin,2662,314,-0.01116688017794767,0.95,-0.09093218904507377,0.060852702184706536,500
lfw,arcface-7972a704552df378345f,pq,pq_512_m64_b8,quadrant_bottom_left,threshold_crossing,2662,314,0.03076850133184158,0.95,0.003999950782886468,0.05090429997834792,500
lfw,arcface-7972a704552df378345f,pq,pq_512_m64_b8,quadrant_bottom_right,angular_error_rad,10453,1674,0.03881581728240058,0.95,-0.010506234021749643,0.09177665245459442,500
lfw,arcface-7972a704552df378345f,pq,pq_512_m64_b8,quadrant_bottom_right,reconstruction_mse,10453,1674,0.038899938766475274,0.95,-0.012439327642663643,0.08941948891216525,500
lfw,arcface-7972a704552df378345f,pq,pq_512_m64_b8,quadrant_bottom_right,top1_score_drift,2662,314,0.03936066366527978,0.95,-0.021757213729557953,0.09062501181394388,500
lfw,arcface-7972a704552df378345f,pq,pq_512_m64_b8,quadrant_bottom_right,agreement_with_origin,2662,314,-0.0266556770679861,0.95,-0.08882623430037152,0.03111244036902169,500
lfw,arcface-7972a704552df378345f,pq,pq_512_m64_b8,quadrant_bottom_right,threshold_crossing,2662,314,0.0035206902869629494,0.95,-0.026824066110778762,0.03700600296292808,500
lfw,arcface-7972a704552df378345f,pq,pq_512_m64_b8,left_eye_attention,angular_error_rad,0,0,,0.95,,,0
lfw,arcface-7972a704552df378345f,pq,pq_512_m64_b8,left_eye_attention,reconstruction_mse,0,0,,0.95,,,0
lfw,arcface-7972a704552df378345f,pq,pq_512_m64_b8,left_eye_attention,top1_score_drift,0,0,,0.95,,,0
lfw,arcface-7972a704552df378345f,pq,pq_512_m64_b8,left_eye_attention,agreement_with_origin,0,0,,0.95,,,0
lfw,arcface-7972a704552df378345f,pq,pq_512_m64_b8,left_eye_attention,threshold_crossing,0,0,,0.95,,,0
lfw,arcface-7972a704552df378345f,pq,pq_512_m64_b8,right_eye_attention,angular_error_rad,0,0,,0.95,,,0
lfw,arcface-7972a704552df378345f,pq,pq_512_m64_b8,right_eye_attention,reconstruction_mse,0,0,,0.95,,,0
lfw,arcface-7972a704552df378345f,pq,pq_512_m64_b8,right_eye_attention,top1_score_drift,0,0,,0.95,,,0
lfw,arcface-7972a704552df378345f,pq,pq_512_m64_b8,right_eye_attention,agreement_with_origin,0,0,,0.95,,,0
lfw,arcface-7972a704552df378345f,pq,pq_512_m64_b8,right_eye_attention,threshold_crossing,0,0,,0.95,,,0
lfw,arcface-7972a704552df378345f,pq,pq_512_m64_b8,nose_attention,angular_error_rad,0,0,,0.95,,,0
lfw,arcface-7972a704552df378345f,pq,pq_512_m64_b8,nose_attention,reconstruction_mse,0,0,,0.95,,,0
lfw,arcface-7972a704552df378345f,pq,pq_512_m64_b8,nose_attention,top1_score_drift,0,0,,0.95,,,0
lfw,arcface-7972a704552df378345f,pq,pq_512_m64_b8,nose_attention,agreement_with_origin,0,0,,0.95,,,0
lfw,arcface-7972a704552df378345f,pq,pq_512_m64_b8,nose_attention,threshold_crossing,0,0,,0.95,,,0
lfw,arcface-7972a704552df378345f,pq,pq_512_m64_b8,mouth_attention,angular_error_rad,0,0,,0.95,,,0
lfw,arcface-7972a704552df378345f,pq,pq_512_m64_b8,mouth_attention,reconstruction_mse,0,0,,0.95,,,0
lfw,arcface-7972a704552df378345f,pq,pq_512_m64_b8,mouth_attention,top1_score_drift,0,0,,0.95,,,0
lfw,arcface-7972a704552df378345f,pq,pq_512_m64_b8,mouth_attention,agreement_with_origin,0,0,,0.95,,,0
lfw,arcface-7972a704552df378345f,pq,pq_512_m64_b8,mouth_attention,threshold_crossing,0,0,,0.95,,,0
lfw,arcface-7972a704552df378345f,pq,pq_512_m64_b8,left_cheek_attention,angular_error_rad,0,0,,0.95,,,0
lfw,arcface-7972a704552df378345f,pq,pq_512_m64_b8,left_cheek_attention,reconstruction_mse,0,0,,0.95,,,0
lfw,arcface-7972a704552df378345f,pq,pq_512_m64_b8,left_cheek_attention,top1_score_drift,0,0,,0.95,,,0
lfw,arcface-7972a704552df378345f,pq,pq_512_m64_b8,left_cheek_attention,agreement_with_origin,0,0,,0.95,,,0
