schema_version,metric_contract,rank_k,model_uid,method,target_fpir,score_space,test_probe_count,test_non_mated_count,test_mated_count,false_accept_count,true_identification_at_rank_k_count,realized_fpir,fpir_wilson95_low,fpir_wilson95_high,tpir_at_rank_k,tpir_at_rank_k_wilson95_low,tpir_at_rank_k_wilson95_high,target_met_on_test,target_met_by_wilson_upper,threshold_fit_on_test,fallback_query_count,fallback_query_fraction,saliency_branch_enabled,partition_seed,tpir_cluster95_low,tpir_cluster95_high,faithfulness_status,strong_faithfulness_pass,faithfulness_policy,fallback_policy
2,genuine-score-topk-v2,20,saliency-fallback-9e46e1553f692f74c13385f4,plus_both,0.1,negative_squared_l2_adc,182159,121736,60423,11644,869,0.0956496024183479,0.0940101919535185,0.0973145311585887,0.014381940651738576,0.013463026412952906,0.015362598371816178,True,True,False,0,0.0,True,2,0.010268296343421862,0.019575518817319674,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
2,genuine-score-topk-v2,20,continuous-threshold-930bccd4cfa56b5f1fd8ac11,baseline,0.2,negative_squared_l2_adc,182159,121736,60423,22284,1618,0.18305184990471182,0.18088954692485223,0.18523415526427386,0.026777882594376315,0.025520470459493273,0.028095462139409166,True,True,False,0,0.0,False,2,0.020423159768888435,0.034435384836029946,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
2,genuine-score-topk-v2,20,saliency-fallback-7f1466c37b0271563af7bc95,plus_outside,0.2,negative_squared_l2_adc,182159,121736,60423,22438,1614,0.18431688243411973,0.18214873494576697,0.18650495246684232,0.026711682637406284,0.025455822483344246,0.02802771861855347,True,True,False,0,0.0,True,2,0.020359844024762864,0.03441610578146447,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
2,genuine-score-topk-v2,20,saliency-fallback-149beaa49cce03f8a994ba5a,plus_entropy,0.2,negative_squared_l2_adc,182159,121736,60423,22284,1618,0.18305184990471182,0.18088954692485223,0.18523415526427386,0.026777882594376315,0.025520470459493273,0.028095462139409166,True,True,False,0,0.0,True,2,0.02040040425035785,0.03448400352961653,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
2,genuine-score-topk-v2,20,saliency-fallback-e67fc8d8a669f2730c7c3f3e,plus_both,0.2,negative_squared_l2_adc,182159,121736,60423,22462,1613,0.1845140303607807,0.18234497551973902,0.1867029953043222,0.02669513264816378,0.02543966081433314,0.028010782413313402,True,True,False,0,0.0,True,2,0.02037283531990226,0.03438167981687002,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
2,genuine-score-topk-v2,20,continuous-threshold-9ea0c4c38093a1547f06c8d3,baseline,0.3,negative_squared_l2_adc,182159,121736,60423,33350,2341,0.273953473089308,0.27145533833865,0.2764658734807667,0.03874352481670887,0.037233874150580284,0.04031182153192485,True,True,False,0,0.0,False,2,0.030731113192411005,0.04815521307745913,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
2,genuine-score-topk-v2,20,saliency-fallback-9f54f62fc46b4c97a3d184f6,plus_outside,0.3,negative_squared_l2_adc,182159,121736,60423,33393,2331,0.2743066964579089,0.2718075459077388,0.2768200903571958,0.0385780249242838,0.037071541755134614,0.04014317518485872,True,True,False,0,0.0,True,2,0.030614645871463217,0.048076601826197156,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
2,genuine-score-topk-v2,20,saliency-fallback-72b2ba006de02fe1fe0e54d1,plus_entropy,0.3,negative_squared_l2_adc,182159,121736,60423,33334,2343,0.2738220411382007,0.2713242848635178,0.27633407134826427,0.038776624795193886,0.03726634154218717,0.040345549888820324,True,True,False,0,0.0,True,2,0.030728306918779154,0.04819065053868177,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
2,genuine-score-topk-v2,20,saliency-fallback-4c124cf54ec7716f78fc01d0,plus_both,0.3,negative_squared_l2_adc,182159,121736,60423,33388,2329,0.2742656239731879,0.2717665914378377,0.2767789024497111,0.03854492494579879,0.03703907619119035,0.040109445000300635,True,True,False,0,0.0,True,2,0.030600666618736786,0.04803335452922963,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
2,genuine-score-topk-v2,20,continuous-threshold-f205a0532924ad0b67854982,baseline,0.01,negative_squared_l2_adc,182159,121736,60423,1572,89,0.012913189196293619,0.01229417295421766,0.013562945151899411,0.0014729490425831222,0.0011972249600113276,0.0018120579088378454,False,False,False,0,0.0,False,3,0.0008932420291582928,0.0021599519069726365,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
