analysis_scope,dataset_id,model_uid,compression_family,compression_profile,saliency_feature,sensitivity_metric,sample_count,identity_count,event_count,non_event_count,event_rate,spearman_rho,bootstrap_confidence_level,bootstrap_ci_low,bootstrap_ci_high,bootstrap_valid_repeats,bootstrap_rank_strategy,association_algorithm_version,event_support_eligible,association_status
geometry,lfw,arcface-7972a704552df378345f,pca,pca_128,maximum_region_concentration,cosine_to_origin,9122,1674,,,,0.051865960841816,0.95,0.003837655307008161,0.1085951589831917,500,weighted_rerank,identity-cluster-weighted-rerank-v1,,continuous_outcome
geometry,lfw,arcface-7972a704552df378345f,pca,pca_128,left_right_asymmetry,angular_error_rad,9122,1674,,,,-0.044728114010366575,0.95,-0.11060915118662659,0.020525681964656435,500,weighted_rerank,identity-cluster-weighted-rerank-v1,,continuous_outcome
geometry,lfw,arcface-7972a704552df378345f,pca,pca_128,left_right_asymmetry,reconstruction_mse,9122,1674,,,,-0.044728694168993374,0.95,-0.11060794743433133,0.02052415755149317,500,weighted_rerank,identity-cluster-weighted-rerank-v1,,continuous_outcome
geometry,lfw,arcface-7972a704552df378345f,pca,pca_128,left_right_asymmetry,cosine_to_origin,9122,1674,,,,0.044728114010366575,0.95,-0.020525681964656442,0.11060915118662658,500,weighted_rerank,identity-cluster-weighted-rerank-v1,,continuous_outcome
geometry,lfw,arcface-7972a704552df378345f,pca,pca_128,saliency_center_x,angular_error_rad,9122,1674,,,,0.04787604088015938,0.95,0.0032787559953848027,0.09544130627514671,500,weighted_rerank,identity-cluster-weighted-rerank-v1,,continuous_outcome
geometry,lfw,arcface-7972a704552df378345f,pca,pca_128,saliency_center_x,reconstruction_mse,9122,1674,,,,0.04787799083949828,0.95,0.003281402705056161,0.09544190405201733,500,weighted_rerank,identity-cluster-weighted-rerank-v1,,continuous_outcome
geometry,lfw,arcface-7972a704552df378345f,pca,pca_128,saliency_center_x,cosine_to_origin,9122,1674,,,,-0.04787604088015938,0.95,-0.09544130627514674,-0.003278755995384806,500,weighted_rerank,identity-cluster-weighted-rerank-v1,,continuous_outcome
geometry,lfw,arcface-7972a704552df378345f,pca,pca_128,saliency_center_y,angular_error_rad,9122,1674,,,,0.044047468221977935,0.95,-0.03824983995262395,0.12310976555739905,500,weighted_rerank,identity-cluster-weighted-rerank-v1,,continuous_outcome
geometry,lfw,arcface-7972a704552df378345f,pca,pca_128,saliency_center_y,reconstruction_mse,9122,1674,,,,0.04404853642084397,0.95,-0.03824813202850405,0.12311419172809934,500,weighted_rerank,identity-cluster-weighted-rerank-v1,,continuous_outcome
geometry,lfw,arcface-7972a704552df378345f,pca,pca_128,saliency_center_y,cosine_to_origin,9122,1674,,,,-0.044047468221977935,0.95,-0.12310976555739907,0.03824983995262393,500,weighted_rerank,identity-cluster-weighted-rerank-v1,,continuous_outcome
