case_id,model_uid,sample_id,is_mated,compression_family,compression_profile,search_mode,top1_score_drift,agreement_with_origin,threshold_crossing,origin_fallback_used,threshold_policy,extraction_uid,dataset_id,saliency_target_eligible,heatmap_available,angular_error_rad,retrieval_metrics_available,case_group,case_priority_rank,selection_seed,cases_per_group
gradcam-c4dfe277456235fe60b4,arcface-7972a704552df378345f,survface:registered_probe:5244_25,True,pca,pca_64,pca_direct_cosine,0.118055522441864,True,True,False,frozen_origin,population-8cf1a0037c25d80a20f282c3,survface,True,True,0.9360327119795144,True,threshold_crossing,2,42,8
gradcam-312976a6746bc6280e3d,arcface-7972a704552df378345f,survface:registered_probe:5244_23,True,pca,pca_64,pca_direct_cosine,0.0987728238105773,True,True,False,frozen_origin,population-8cf1a0037c25d80a20f282c3,survface,True,True,0.9295246758902238,True,threshold_crossing,3,42,8
gradcam-30810fac15f4d05afede,arcface-7972a704552df378345f,survface:registered_probe:5241_33,True,pca,pca_64,pca_direct_cosine,0.1044724583625793,True,True,False,frozen_origin,population-8cf1a0037c25d80a20f282c3,survface,True,True,0.9052561694462528,True,threshold_crossing,4,42,8
gradcam-48183355efa0dd603460,arcface-7972a704552df378345f,survface:registered_probe:5293_20,True,pca,pca_64,pca_direct_cosine,0.1477694511413574,True,True,False,frozen_origin,population-8cf1a0037c25d80a20f282c3,survface,True,True,0.8843913035961645,True,threshold_crossing,5,42,8
gradcam-2d85d2fdd9272e37d3af,arcface-7972a704552df378345f,survface:registered_probe:5263_19,True,pca,pca_64,pca_direct_cosine,0.098019540309906,True,True,False,frozen_origin,population-8cf1a0037c25d80a20f282c3,survface,True,True,0.8743030546198568,True,threshold_crossing,6,42,8
gradcam-045dfa852fcfb8d963a2,arcface-7972a704552df378345f,survface:registered_probe:5293_11,True,pca,pca_64,pca_direct_cosine,0.1812100410461425,True,True,False,frozen_origin,population-8cf1a0037c25d80a20f282c3,survface,True,True,0.8637083266897138,True,threshold_crossing,7,42,8
gradcam-b66cb84c6a2111868465,arcface-7972a704552df378345f,survface:registered_probe:5263_16,True,pca,pca_64,pca_direct_cosine,0.0986410975456237,True,True,False,frozen_origin,population-8cf1a0037c25d80a20f282c3,survface,True,True,0.848804001096426,True,threshold_crossing,8,42,8
gradcam-a19b97e4a8700b697ec2,arcface-7972a704552df378345f,survface:unknown_unknown_probe:distractors_2350,False,pca,pca_64,pca_reconstruction_cosine,0.2387712895870208,True,False,False,frozen_origin,population-8cf1a0037c25d80a20f282c3,survface,True,True,1.0025498189298443,True,high_error,1,42,8
gradcam-f62c591fa4d610ff338b,arcface-7972a704552df378345f,survface:unknown_unknown_probe:2197_cam2_1,False,pca,pca_64,pca_reconstruction_cosine,0.1851001381874084,True,False,False,frozen_origin,population-8cf1a0037c25d80a20f282c3,survface,True,True,1.0018021767901102,True,high_error,2,42,8
gradcam-e6aaa0325f978bf40b50,arcface-7972a704552df378345f,survface:unknown_unknown_probe:distractors_2648,False,pca,pca_64,pca_reconstruction_cosine,0.2006660401821136,True,False,False,frozen_origin,population-8cf1a0037c25d80a20f282c3,survface,True,True,0.991220717759561,True,high_error,3,42,8
gradcam-dc67e813d8b1bbce9557,arcface-7972a704552df378345f,survface:unknown_unknown_probe:distractors_2548,False,pca,pca_64,pca_reconstruction_cosine,0.2115453481674194,True,False,False,frozen_origin,population-8cf1a0037c25d80a20f282c3,survface,True,True,0.978256167975012,True,high_error,4,42,8
gradcam-3729fcae827f17836abe,arcface-7972a704552df378345f,survface:unknown_unknown_probe:9000_cam2_27,False,pca,pca_64,pca_reconstruction_cosine,0.1569687724113464,True,False,False,frozen_origin,population-8cf1a0037c25d80a20f282c3,survface,True,True,0.9734838932842576,True,high_error,5,42,8
gradcam-375c76c98ba5fff3b086,arcface-7972a704552df378345f,survface:unknown_unknown_probe:distractors_4356,False,pca,pca_64,pca_reconstruction_cosine,0.1421428024768829,True,False,False,frozen_origin,population-8cf1a0037c25d80a20f282c3,survface,True,True,0.972416142614254,True,high_error,6,42,8
gradcam-647909ecb723645194ec,arcface-7972a704552df378345f,survface:unknown_unknown_probe:distractors_1289,False,pca,pca_64,pca_reconstruction_cosine,0.1440672576427459,True,False,False,frozen_origin,population-8cf1a0037c25d80a20f282c3,survface,True,True,0.9718436287664164,True,high_error,7,42,8
gradcam-aa0b342c5960e0d709e8,arcface-7972a704552df378345f,survface:unknown_unknown_probe:distractors_1773,False,pca,pca_64,pca_reconstruction_cosine,0.1926820874214172,True,False,False,frozen_origin,population-8cf1a0037c25d80a20f282c3,survface,True,True,0.965376598647223,True,high_error,8,42,8
gradcam-7175cf621740d269ed4c,arcface-7972a704552df378345f,survface:unknown_unknown_probe:distractors_2185,False,pca,pca_64,pca_reconstruction_cosine,0.1469219624996185,False,False,False,frozen_origin,population-8cf1a0037c25d80a20f282c3,survface,True,True,1.0854056098783311,True,rank_flip,1,42,8
gradcam-6433f5b54f041972c17b,arcface-7972a704552df378345f,survface:registered_probe:2973_cam3_1,True,pca,pca_64,pca_reconstruction_cosine,0.0922912657260894,False,False,False,frozen_origin,population-8cf1a0037c25d80a20f282c3,survface,True,True,1.043972193552454,True,rank_flip,2,42,8
gradcam-412a524c12205e9e2b5c,arcface-7972a704552df378345f,survface:unknown_unknown_probe:2721_cam1_1,False,pca,pca_64,pca_reconstruction_cosine,0.075135588645935,False,False,False,frozen_origin,population-8cf1a0037c25d80a20f282c3,survface,True,True,1.0385260387841753,True,rank_flip,3,42,8
gradcam-88f97ceb7492b05e72c5,arcface-7972a704552df378345f,survface:registered_probe:2742_cam2_1,True,pca,pca_64,pca_reconstruction_cosine,0.098303735256195,False,False,False,frozen_origin,population-8cf1a0037c25d80a20f282c3,survface,True,True,1.0318352290476311,True,rank_flip,4,42,8
gradcam-3154df2aaab07de67890,arcface-7972a704552df378345f,survface:unknown_unknown_probe:distractors_2318,False,pca,pca_64,pca_reconstruction_cosine,0.1206758618354797,False,False,False,frozen_origin,population-8cf1a0037c25d80a20f282c3,survface,True,True,1.0113878268903422,True,rank_flip,5,42,8
gradcam-205be3df1a7745475023,arcface-7972a704552df378345f,survface:unknown_unknown_probe:9018_cam2_72,False,pca,pca_64,pca_reconstruction_cosine,0.197036325931549,False,False,False,frozen_origin,population-8cf1a0037c25d80a20f282c3,survface,True,True,1.0074858477711717,True,rank_flip,6,42,8
gradcam-b9dbcc3b0f7742958743,arcface-7972a704552df378345f,survface:unknown_unknown_probe:728_cam2_1,False,pca,pca_64,pca_reconstruction_cosine,0.1713052093982696,False,False,False,frozen_origin,population-8cf1a0037c25d80a20f282c3,survface,True,True,1.0025152372824682,True,rank_flip,7,42,8
gradcam-b9253120a9044de5a438,arcface-7972a704552df378345f,survface:unknown_unknown_probe:245_cam3_1,False,pca,pca_64,pca_reconstruction_cosine,0.2243485748767852,False,False,False,frozen_origin,population-8cf1a0037c25d80a20f282c3,survface,True,True,0.9972130261052212,True,rank_flip,8,42,8
gradcam-46c40f5c8af836faf9a7,arcface-7972a704552df378345f,survface:unknown_unknown_probe:5726_cam1_44,False,pca,pca_64,pca_reconstruction_cosine,0.0204728245735168,True,False,False,frozen_origin,population-8cf1a0037c25d80a20f282c3,survface,True,True,0.2349014990756393,True,stable,1,42,8
gradcam-fdf40bdef2939fde5c65,arcface-7972a704552df378345f,survface:unknown_unknown_probe:9726_cam2_18,False,pca,pca_64,pca_reconstruction_cosine,0.0335521101951599,True,False,False,frozen_origin,population-8cf1a0037c25d80a20f282c3,survface,True,True,0.2423489452633165,True,stable,2,42,8
gradcam-9918008a8e52977880ca,arcface-7972a704552df378345f,survface:registered_probe:5812_cam2_39,True,pca,pca_64,pca_reconstruction_cosine,0.0238115191459655,True,False,False,frozen_origin,population-8cf1a0037c25d80a20f282c3,survface,True,True,0.2451919653013165,True,stable,3,42,8
gradcam-6d8dc1cc985e673d979f,arcface-7972a704552df378345f,survface:registered_probe:10472_cam1_12,True,pca,pca_64,pca_reconstruction_cosine,0.0262434482574462,True,False,False,frozen_origin,population-8cf1a0037c25d80a20f282c3,survface,True,True,0.2458484807514144,True,stable,4,42,8
gradcam-4c75751273bb52b17247,arcface-7972a704552df378345f,survface:unknown_unknown_probe:10385_cam3_10,False,pca,pca_64,pca_reconstruction_cosine,0.0327669382095336,True,False,False,frozen_origin,population-8cf1a0037c25d80a20f282c3,survface,True,True,0.2461545009373953,True,stable,5,42,8
gradcam-115e4f505d5ad662c1ff,arcface-7972a704552df378345f,survface:unknown_unknown_probe:10524_cam1_50,False,pca,pca_64,pca_reconstruction_cosine,0.032996118068695,True,False,False,frozen_origin,population-8cf1a0037c25d80a20f282c3,survface,True,True,0.24931346679033,True,stable,6,42,8
gradcam-9e65389b3c5d98453fbb,arcface-7972a704552df378345f,survface:unknown_unknown_probe:5762_cam1_60,False,pca,pca_64,pca_reconstruction_cosine,0.0286478400230407,True,False,False,frozen_origin,population-8cf1a0037c25d80a20f282c3,survface,True,True,0.2500364256226542,True,stable,7,42,8
gradcam-58f07cd3e2c8bcde5ee5,arcface-7972a704552df378345f,survface:registered_probe:5808_cam1_29,True,pca,pca_64,pca_reconstruction_cosine,0.0356746912002563,True,False,False,frozen_origin,population-8cf1a0037c25d80a20f282c3,survface,True,True,0.252427958834746,True,stable,8,42,8
gradcam-529a1584debc04d7ae95,arcface-7972a704552df378345f,survface:registered_probe:5241_33,True,pca,pca_64,pca_reconstruction_cosine,0.0960076451301574,True,True,False,frozen_origin,population-8cf1a0037c25d80a20f282c3,survface,True,True,0.9052561694462528,True,threshold_crossing,1,42,8
gradcam-cc9b2805683715ca552b,arcface-7972a704552df378345f,survface:registered_probe:5263_19,True,pca,pca_64,pca_reconstruction_cosine,0.1121573448181152,True,True,False,frozen_origin,population-8cf1a0037c25d80a20f282c3,survface,True,True,0.8743030546198568,True,threshold_crossing,2,42,8
gradcam-d588730692a761f5e527,arcface-7972a704552df378345f,survface:registered_probe:5263_16,True,pca,pca_64,pca_reconstruction_cosine,0.105752408504486,True,True,False,frozen_origin,population-8cf1a0037c25d80a20f282c3,survface,True,True,0.848804001096426,True,threshold_crossing,3,42,8
gradcam-2c3c18e6e348efb0935d,arcface-7972a704552df378345f,survface:registered_probe:5241_26,True,pca,pca_64,pca_reconstruction_cosine,0.0690067410469055,True,True,False,frozen_origin,population-8cf1a0037c25d80a20f282c3,survface,True,True,0.8473788616510125,True,threshold_crossing,4,42,8
gradcam-48aef67251cb2ffd7d8a,arcface-7972a704552df378345f,survface:registered_probe:5241_19,True,pca,pca_64,pca_reconstruction_cosine,0.1041587591171264,True,True,False,frozen_origin,population-8cf1a0037c25d80a20f282c3,survface,True,True,0.8459798380574833,True,threshold_crossing,5,42,8
gradcam-ca6f5085037eacc76379,arcface-7972a704552df378345f,survface:unknown_unknown_probe:1346_cam1_1,False,pca,pca_64,pca_reconstruction_cosine,0.0234990119934082,True,True,False,frozen_origin,population-8cf1a0037c25d80a20f282c3,survface,True,True,0.8341308439703117,True,threshold_crossing,6,42,8
gradcam-3bd9e11898d6819157e9,arcface-7972a704552df378345f,survface:registered_probe:5263_18,True,pca,pca_64,pca_reconstruction_cosine,0.1065230369567871,True,True,False,frozen_origin,population-8cf1a0037c25d80a20f282c3,survface,True,True,0.7417649121675877,True,threshold_crossing,7,42,8
gradcam-bf7399ed6084ed2981d1,arcface-7972a704552df378345f,survface:registered_probe:5249_26,True,pca,pca_64,pca_reconstruction_cosine,0.0554786920547485,True,True,False,frozen_origin,population-8cf1a0037c25d80a20f282c3,survface,True,True,0.7333566230699893,True,threshold_crossing,8,42,8
gradcam-72bbdcc1eae0b09a657b,arcface-7972a704552df378345f,survface:registered_probe:2973_cam3_1,True,pq,pq_512_m128_b8,pq_reconstruction_cosine,-0.0469176024198532,True,False,False,frozen_origin,population-8cf1a0037c25d80a20f282c3,survface,True,True,0.4203646171653553,True,high_error,1,42,8
gradcam-2e2490e252315e483d5f,arcface-7972a704552df378345f,survface:unknown_unknown_probe:9000_cam2_25,False,pq,pq_512_m128_b8,pq_reconstruction_cosine,0.0806231349706649,True,False,False,frozen_origin,population-8cf1a0037c25d80a20f282c3,survface,True,True,0.4107039167679229,True,high_error,2,42,8
gradcam-9b09ef7678f943547163,arcface-7972a704552df378345f,survface:unknown_unknown_probe:distractors_2185,False,pq,pq_512_m128_b8,pq_reconstruction_cosine,-0.0041510462760925,True,False,False,frozen_origin,population-8cf1a0037c25d80a20f282c3,survface,True,True,0.4092875501589778,True,high_error,3,42,8
gradcam-1e59b9caeba149d90bd3,arcface-7972a704552df378345f,survface:unknown_unknown_probe:distractors_1289,False,pq,pq_512_m128_b8,pq_reconstruction_cosine,-0.0038537681102752,True,False,False,frozen_origin,population-8cf1a0037c25d80a20f282c3,survface,True,True,0.4077980260492088,True,high_error,4,42,8
gradcam-18378a205cddbaad418e,arcface-7972a704552df378345f,survface:unknown_unknown_probe:distractors_3111,False,pq,pq_512_m128_b8,pq_reconstruction_cosine,0.0216457247734069,True,False,False,frozen_origin,population-8cf1a0037c25d80a20f282c3,survface,True,True,0.403611470605882,True,high_error,5,42,8
gradcam-03d5ed5cb2b19809a684,arcface-7972a704552df378345f,survface:unknown_unknown_probe:distractors_1995,False,pq,pq_512_m128_b8,pq_reconstruction_cosine,-0.0428308248519897,True,False,False,frozen_origin,population-8cf1a0037c25d80a20f282c3,survface,True,True,0.403267847658637,True,high_error,6,42,8
gradcam-bcb160c169186232082e,arcface-7972a704552df378345f,survface:registered_probe:5244_22,True,pq,pq_512_m128_b8,pq_reconstruction_cosine,-0.0088171958923339,True,False,False,frozen_origin,population-8cf1a0037c25d80a20f282c3,survface,True,True,0.3997035706238669,True,high_error,7,42,8
gradcam-14f302be73e67d20e676,arcface-7972a704552df378345f,survface:unknown_unknown_probe:3305_cam1_1,False,pq,pq_512_m128_b8,pq_reconstruction_cosine,-0.0129460990428924,True,False,False,frozen_origin,population-8cf1a0037c25d80a20f282c3,survface,True,True,0.3974606288441988,True,high_error,8,42,8
gradcam-de3a79f08f8ff017953c,arcface-7972a704552df378345f,survface:registered_probe:7344_cam4_8,True,pq,pq_512_m128_b8,pq_reconstruction_cosine,0.0030148029327392,False,False,False,frozen_origin,population-8cf1a0037c25d80a20f282c3,survface,True,True,0.4134723109042219,True,rank_flip,1,42,8
gradcam-6b01ea0ca02decaf7499,arcface-7972a704552df378345f,survface:unknown_unknown_probe:2721_cam1_1,False,pq,pq_512_m128_b8,pq_reconstruction_cosine,-0.0095837116241455,False,False,False,frozen_origin,population-8cf1a0037c25d80a20f282c3,survface,True,True,0.4097046906850158,True,rank_flip,2,42,8
gradcam-090eff89cdfe8220e732,arcface-7972a704552df378345f,survface:registered_probe:9950_cam2_87,True,pq,pq_512_m128_b8,pq_reconstruction_cosine,0.0237886607646942,False,False,False,frozen_origin,population-8cf1a0037c25d80a20f282c3,survface,True,True,0.4055686436959365,True,rank_flip,3,42,8
gradcam-cd86763ffea6efc331b8,arcface-7972a704552df378345f,survface:unknown_unknown_probe:2885_cam3_1,False,pq,pq_512_m128_b8,pq_reconstruction_cosine,0.0062360167503356,False,False,False,frozen_origin,population-8cf1a0037c25d80a20f282c3,survface,True,True,0.4013493520921086,True,rank_flip,4,42,8
gradcam-6bd632b4ed7c661e6929,arcface-7972a704552df378345f,survface:unknown_unknown_probe:distractors_315,False,pq,pq_512_m128_b8,pq_reconstruction_cosine,0.0343626141548156,False,False,False,frozen_origin,population-8cf1a0037c25d80a20f282c3,survface,True,True,0.4012933024336899,True,rank_flip,5,42,8
gradcam-99549edd51853b3d7097,arcface-7972a704552df378345f,survface:unknown_unknown_probe:711_cam2_1,False,pq,pq_512_m128_b8,pq_reconstruction_cosine,-0.0331304669380188,False,False,False,frozen_origin,population-8cf1a0037c25d80a20f282c3,survface,True,True,0.3998620552254185,True,rank_flip,6,42,8
gradcam-a4b38be26eb9c85b5f59,arcface-7972a704552df378345f,survface:unknown_unknown_probe:698_cam2_1,False,pq,pq_512_m128_b8,pq_reconstruction_cosine,-0.0129322707653045,False,False,False,frozen_origin,population-8cf1a0037c25d80a20f282c3,survface,True,True,0.3984229704522528,True,rank_flip,7,42,8
gradcam-b461121c0dda7f8f479d,arcface-7972a704552df378345f,survface:registered_probe:9244_cam2_115,True,pq,pq_512_m128_b8,pq_reconstruction_cosine,-0.0388678014278411,False,False,False,frozen_origin,population-8cf1a0037c25d80a20f282c3,survface,True,True,0.3975963477148064,True,rank_flip,8,42,8
gradcam-7d1683b2f0bd95998e28,arcface-7972a704552df378345f,survface:unknown_unknown_probe:10560_cam1_25,False,pq,pq_512_m128_b8,pq_reconstruction_cosine,-0.0269973278045654,True,False,False,frozen_origin,population-8cf1a0037c25d80a20f282c3,survface,True,True,0.2007240992329808,True,stable,1,42,8
gradcam-0ef1b4e35a13c5bf11af,arcface-7972a704552df378345f,survface:registered_probe:10306_cam1_5,True,pq,pq_512_m128_b8,pq_reconstruction_cosine,-0.0296176075935363,True,False,False,frozen_origin,population-8cf1a0037c25d80a20f282c3,survface,True,True,0.2023945216910956,True,stable,2,42,8
gradcam-a07173802e75406d79ca,arcface-7972a704552df378345f,survface:registered_probe:5852_cam2_43,True,pq,pq_512_m128_b8,pq_reconstruction_cosine,-0.0177076458930969,True,False,False,frozen_origin,population-8cf1a0037c25d80a20f282c3,survface,True,True,0.2024601182716863,True,stable,3,42,8
gradcam-f5febbdae0f09e4b1642,arcface-7972a704552df378345f,survface:unknown_unknown_probe:9671_cam2_19,False,pq,pq_512_m128_b8,pq_reconstruction_cosine,-0.0113959312438964,True,False,False,frozen_origin,population-8cf1a0037c25d80a20f282c3,survface,True,True,0.2024605288771542,True,stable,4,42,8
gradcam-7c3a5b2a6493017358d8,arcface-7972a704552df378345f,survface:unknown_unknown_probe:9884_cam1_2,False,pq,pq_512_m128_b8,pq_reconstruction_cosine,-0.0198500752449035,True,False,False,frozen_origin,population-8cf1a0037c25d80a20f282c3,survface,True,True,0.2027306103625007,True,stable,5,42,8
gradcam-0a2aa93481680ef90a24,arcface-7972a704552df378345f,survface:registered_probe:10180_cam2_51,True,pq,pq_512_m128_b8,pq_reconstruction_cosine,-0.0230795741081237,True,False,False,frozen_origin,population-8cf1a0037c25d80a20f282c3,survface,True,True,0.2035556529742616,True,stable,6,42,8
gradcam-f31e6e35a531f496a288,arcface-7972a704552df378345f,survface:registered_probe:5796_cam1_13,True,pq,pq_512_m128_b8,pq_reconstruction_cosine,-0.0265974998474121,True,False,False,frozen_origin,population-8cf1a0037c25d80a20f282c3,survface,True,True,0.2046926215839553,True,stable,7,42,8
gradcam-309080d5b10679a70d53,arcface-7972a704552df378345f,survface:unknown_unknown_probe:5795_cam1_92,False,pq,pq_512_m128_b8,pq_reconstruction_cosine,-0.0090154409408569,True,False,False,frozen_origin,population-8cf1a0037c25d80a20f282c3,survface,True,True,0.2051147182752428,True,stable,8,42,8
gradcam-a44d681624ea3e8d367c,arcface-7972a704552df378345f,survface:registered_probe:5244_18,True,pq,pq_512_m128_b8,pq_reconstruction_cosine,-0.063469111919403,True,True,False,frozen_origin,population-8cf1a0037c25d80a20f282c3,survface,True,True,0.3630567814714199,True,threshold_crossing,1,42,8
gradcam-205477f8e92aa4cbba19,arcface-7972a704552df378345f,survface:registered_probe:5263_12,True,pq,pq_512_m128_b8,pq_reconstruction_cosine,-0.0562316179275512,True,True,False,frozen_origin,population-8cf1a0037c25d80a20f282c3,survface,True,True,0.3424975126672266,True,threshold_crossing,2,42,8
gradcam-c05cf99ac78b5c5ff0b5,arcface-7972a704552df378345f,survface:unknown_unknown_probe:4821_cam2_5,False,pq,pq_512_m128_b8,pq_reconstruction_cosine,-0.0892778635025024,True,True,False,frozen_origin,population-8cf1a0037c25d80a20f282c3,survface,True,True,0.3330497369969692,True,threshold_crossing,3,42,8
gradcam-6513f66fdaed5ab2490d,arcface-7972a704552df378345f,survface:registered_probe:5462_cam1_4,True,pq,pq_512_m128_b8,pq_reconstruction_cosine,-0.0766229033470153,True,True,False,frozen_origin,population-8cf1a0037c25d80a20f282c3,survface,True,True,0.3152166447902155,True,threshold_crossing,4,42,8
gradcam-af6df8750e3eaa06e9ff,arcface-7972a704552df378345f,survface:unknown_unknown_probe:5729_cam1_9,False,pq,pq_512_m128_b8,pq_reconstruction_cosine,-0.0394960641860961,True,True,False,frozen_origin,population-8cf1a0037c25d80a20f282c3,survface,True,True,0.3097951458160642,True,threshold_crossing,5,42,8
gradcam-6460519dc1d3f96a9e5d,arcface-7972a704552df378345f,survface:registered_probe:9801_cam2_96,True,pq,pq_512_m128_b8,pq_reconstruction_cosine,-0.0215560793876647,True,True,False,frozen_origin,population-8cf1a0037c25d80a20f282c3,survface,True,True,0.3063490595985542,True,threshold_crossing,6,42,8
gradcam-7ab4fd49b8e8cb428322,arcface-7972a704552df378345f,survface:registered_probe:5578_cam2_25,True,pq,pq_512_m128_b8,pq_reconstruction_cosine,-0.0538234710693359,True,True,False,frozen_origin,population-8cf1a0037c25d80a20f282c3,survface,True,True,0.3056525450280191,True,threshold_crossing,7,42,8
gradcam-431bf0a75099b4f7d7a6,arcface-7972a704552df378345f,survface:unknown_unknown_probe:5464_cam1_7,False,pq,pq_512_m128_b8,pq_reconstruction_cosine,-0.0508564710617065,True,True,False,frozen_origin,population-8cf1a0037c25d80a20f282c3,survface,True,True,0.3022743887738836,True,threshold_crossing,8,42,8
gradcam-dc26868c1cdc9bcbda9b,arcface-7972a704552df378345f,survface:registered_probe:2973_cam3_1,True,pq,pq_512_m16_b8,pq_reconstruction_cosine,0.1699045002460479,True,False,False,frozen_origin,population-8cf1a0037c25d80a20f282c3,survface,True,True,1.2366409136305645,True,high_error,1,42,8
gradcam-1da21e2589519d0a02c4,arcface-7972a704552df378345f,survface:unknown_unknown_probe:distractors_3111,False,pq,pq_512_m16_b8,pq_reconstruction_cosine,0.19533571600914,True,False,False,frozen_origin,population-8cf1a0037c25d80a20f282c3,survface,True,True,1.1890879747330805,True,high_error,2,42,8
gradcam-a6969a3e9563fd792511,arcface-7972a704552df378345f,survface:unknown_unknown_probe:distractors_2204,False,pq,pq_512_m16_b8,pq_reconstruction_cosine,0.1454126238822937,True,False,False,frozen_origin,population-8cf1a0037c25d80a20f282c3,survface,True,True,1.1831062421363394,True,high_error,3,42,8
gradcam-7772e5d61beac650e865,arcface-7972a704552df378345f,survface:registered_probe:5293_20,True,pq,pq_512_m16_b8,pq_reconstruction_cosine,-0.1528759002685547,True,False,False,frozen_origin,population-8cf1a0037c25d80a20f282c3,survface,True,True,1.1822163418302991,True,high_error,4,42,8
gradcam-95c36c70d827999e144e,arcface-7972a704552df378345f,survface:registered_probe:5244_23,True,pq,pq_512_m16_b8,pq_reconstruction_cosine,-0.2073408365249633,True,False,False,frozen_origin,population-8cf1a0037c25d80a20f282c3,survface,True,True,1.1795772161367366,True,high_error,5,42,8
gradcam-de3d4819a51f695ebf52,arcface-7972a704552df378345f,survface:unknown_unknown_probe:1210_cam1_1,False,pq,pq_512_m16_b8,pq_reconstruction_cosine,0.0777015089988708,True,False,False,frozen_origin,population-8cf1a0037c25d80a20f282c3,survface,True,True,1.1734168528998214,True,high_error,6,42,8
gradcam-232197a131783ea8f8eb,arcface-7972a704552df378345f,survface:unknown_unknown_probe:1962_cam2_1,False,pq,pq_512_m16_b8,pq_reconstruction_cosine,0.1084344387054443,True,False,False,frozen_origin,population-8cf1a0037c25d80a20f282c3,survface,True,True,1.165751283216821,True,high_error,7,42,8
gradcam-68c03e7df146fc8a2d9b,arcface-7972a704552df378345f,survface:unknown_unknown_probe:distractors_3188,False,pq,pq_512_m16_b8,pq_reconstruction_cosine,0.07468181848526,True,False,False,frozen_origin,population-8cf1a0037c25d80a20f282c3,survface,True,True,1.1568568371754206,True,high_error,8,42,8
gradcam-63174de1ed25db27a61e,arcface-7972a704552df378345f,survface:registered_probe:5244_22,True,pq,pq_512_m16_b8,pq_reconstruction_cosine,-0.2212592363357544,False,False,False,frozen_origin,population-8cf1a0037c25d80a20f282c3,survface,True,True,1.2347080116201492,True,rank_flip,1,42,8
gradcam-1ac032c5db150ca3ece3,arcface-7972a704552df378345f,survface:registered_probe:2681_cam2_1,True,pq,pq_512_m16_b8,pq_reconstruction_cosine,0.1570808589458465,False,False,False,frozen_origin,population-8cf1a0037c25d80a20f282c3,survface,True,True,1.2102476305156558,True,rank_flip,2,42,8
gradcam-9c3acb7db4ba4613fdcd,arcface-7972a704552df378345f,survface:registered_probe:2742_cam2_1,True,pq,pq_512_m16_b8,pq_reconstruction_cosine,0.0752120614051818,False,False,False,frozen_origin,population-8cf1a0037c25d80a20f282c3,survface,True,True,1.2102458383735413,True,rank_flip,3,42,8
gradcam-47ebf64ea8a7cb8660c4,arcface-7972a704552df378345f,survface:unknown_unknown_probe:distractors_2185,False,pq,pq_512_m16_b8,pq_reconstruction_cosine,0.2244212031364441,False,False,False,frozen_origin,population-8cf1a0037c25d80a20f282c3,survface,True,True,1.20791870585289,True,rank_flip,4,42,8
gradcam-55a118b9ebbff76b1bcb,arcface-7972a704552df378345f,survface:unknown_unknown_probe:711_cam2_1,False,pq,pq_512_m16_b8,pq_reconstruction_cosine,0.0785462260246276,False,False,False,frozen_origin,population-8cf1a0037c25d80a20f282c3,survface,True,True,1.2059525040217418,True,rank_flip,5,42,8
gradcam-e4f71dad6f39239fedd4,arcface-7972a704552df378345f,survface:unknown_unknown_probe:distractors_3934,False,pq,pq_512_m16_b8,pq_reconstruction_cosine,0.1213597059249877,False,False,False,frozen_origin,population-8cf1a0037c25d80a20f282c3,survface,True,True,1.201457919825053,True,rank_flip,6,42,8
gradcam-bf1baa775519c40943ef,arcface-7972a704552df378345f,survface:unknown_unknown_probe:2721_cam1_1,False,pq,pq_512_m16_b8,pq_reconstruction_cosine,0.1120266914367675,False,False,False,frozen_origin,population-8cf1a0037c25d80a20f282c3,survface,True,True,1.19901094127678,True,rank_flip,7,42,8
gradcam-0b545f3826cbef433bc9,arcface-7972a704552df378345f,survface:unknown_unknown_probe:3305_cam1_1,False,pq,pq_512_m16_b8,pq_reconstruction_cosine,0.1412768959999084,False,False,False,frozen_origin,population-8cf1a0037c25d80a20f282c3,survface,True,True,1.1977507581590516,True,rank_flip,8,42,8
gradcam-42282f4cacae9d83389b,arcface-7972a704552df378345f,survface:registered_probe:10306_cam1_30,True,pq,pq_512_m16_b8,pq_reconstruction_cosine,0.1078494191169738,True,False,False,frozen_origin,population-8cf1a0037c25d80a20f282c3,survface,True,True,0.3041947027681518,True,stable,1,42,8
gradcam-c6cdcc2be3137cc5b612,arcface-7972a704552df378345f,survface:unknown_unknown_probe:10503_cam2_6,False,pq,pq_512_m16_b8,pq_reconstruction_cosine,0.1068434119224548,True,False,False,frozen_origin,population-8cf1a0037c25d80a20f282c3,survface,True,True,0.3195118706753136,True,stable,2,42,8
gradcam-38a26b7f5e6f39c112e8,arcface-7972a704552df378345f,survface:registered_probe:8950_cam2_14,True,pq,pq_512_m16_b8,pq_reconstruction_cosine,0.1243166923522949,True,False,False,frozen_origin,population-8cf1a0037c25d80a20f282c3,survface,True,True,0.3250775185225885,True,stable,3,42,8
gradcam-66d66019298081ce0dc4,arcface-7972a704552df378345f,survface:unknown_unknown_probe:6003_cam1_1,False,pq,pq_512_m16_b8,pq_reconstruction_cosine,0.1283149719238281,True,False,False,frozen_origin,population-8cf1a0037c25d80a20f282c3,survface,True,True,0.3379092197158811,True,stable,4,42,8
gradcam-a153d4e9888d75fb06e5,arcface-7972a704552df378345f,survface:unknown_unknown_probe:distractors_1693,False,pq,pq_512_m16_b8,pq_reconstruction_cosine,0.1260404586791992,True,False,False,frozen_origin,population-8cf1a0037c25d80a20f282c3,survface,True,True,0.3458242660589023,True,stable,5,42,8
